IRC Token,Amount,No. of Transactions
BALN,590541.5007734882,3898
sICX,3128340.326206638,2747
bnUSD,934671.9929649123,2147
IWIN,2165.5344000000023,2111
IAM,7651.612777419366,2012
PGT,3176.597831774044,535
METX,253742.2346018397,335
UP,6.987628021056848,133
EPX,738.2400000000001,72
TAP,954604.3405349125,62
ACT,1537.0,40
SEED,37.173374,33
LDX,3935.81,18
HGC,321500.0,8
uTAP,1100.3098683489336,1
