IRC Token,Amount,No. of Transactions
BALN,678905.4609397842,8376
sICX,5514182.357017389,4534
bnUSD,3332031.266082909,3728
LDX,799722.6673667069,3402
IAM,8431.718785140612,1964
PGT,3108.6066290804383,587
UP,1.7316625765565083,115
ACT,4354.0,102
TAP,372119.2135693299,51
EPX,1353.0400000000009,48
SEED,12.925996000000001,30
ICXIOU,15203.037820000001,18
METX,183651.28570525037,12
HGC,500.0,2
