IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,26908.841733924146,1465.0,0.01111399539060252,299.0647429972857
sICX,1375317.7492280486,1132.0,0.1644942309518579,226231.835473708
bnUSD,232929.91367450103,954.0,0.990477427198277,230711.82161383654
GBET,137786.751416159,650.0,0.005287031800234502,728.482936388239
OMM,5047020.206244005,455.0,0.008183023796361969,41299.886448414385
$unknown,18310.832135472065,344.0,,
BALN,383436.69633744826,270.0,0.10386499388245035,39825.650119396036
USDS,37203.85127207149,189.0,0.9948060468439607,37010.6162113401
CODE,923499.6985237937,156.0,,
IUSDC,80071.28079799999,141.0,0.990403617154725,79302.88613255088
FIN,14326.24982125235,137.0,0.07889906940134798,1130.3277789080382
CFT,711787.2928919516,115.0,0.003389938057591138,2412.9148330841967
NPT,2062.36875,100.0,,
CROWN,206326.7992997351,83.0,,
VOID,8759.965509455564,48.0,,
oICX,87543.15552371992,42.0,0.1644942309518579,14400.344042973198
oUSDS,8490.204197376868,34.0,0.9948060468439607,8446.106474490485
obnUSD,40311.7574036413,27.0,0.990477427198277,39927.88575899973
dOMM,454512.5885163499,22.0,0.008183023796361969,3719.287327575367
oIUSDC,15863.114996,18.0,0.990403617154725,15710.886471379761
XCROWN,52809.72050989559,17.0,,
oOMM,586067.6225745708,14.0,0.008183023796361969,4795.805301804998
dUSDS,8756.873718504772,14.0,0.9948060468439607,8711.390926617507
dbnUSD,29.91420537276151,12.0,0.990477427198277,29.629345174293697
dIUSDC,314.161456,10.0,0.990403617154725,311.146642392995
IUSDT,1270.1151770000001,10.0,0.9751364314039211,1238.5355811717398
oBALN,334.17569580985696,10.0,0.10386499388245035,34.70915660095438
BTCB,0.004927471388005797,8.0,,
IAM,328.9533539971355,6.0,0.011110256571227148,3.6547561628738845
dICX,18968.36091427557,6.0,0.1644942309518579,3120.18594101104
CLAW,1250267.6930889387,4.0,,
METX,17158.986385459175,2.0,5.9388881029679e-05,1.0190530010359167
ETH,0.025619368187478155,2.0,299.32791682908095,7.668592110035063
UP,0.005705918746591896,2.0,0.4245325482336142,0.0024223482255046076
TAP,1000.0,1.0,0.0005007638532324784,0.5007638532324784
ICX,,,0.1429,
