IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,52923.64159172706,2043.0,0.019214862960187675,1016.9205205391241
sICX,414478.65830124944,979.0,0.2741401265684539,113625.23184662747
GBET,346901.46243933943,945.0,0.009825352852586879,3408.4292735449235
METX,491714.0766430403,758.0,9.4856094301523e-05,46.642076823438536
OMM,1531043.9688449698,512.0,0.014716922332429884,22532.25517702662
bnUSD,87660.45428773267,473.0,0.9920071221246036,86959.79498210906
BALN,90851.42413211761,356.0,0.1586278299957068,14411.564262097405
$unknown,11609.682013282863,285.0,,
CFT,348642.79345482914,203.0,0.009035944176472492,3150.316819187265
CODE,779784.7858555734,200.0,,
FIN,12144.763731386252,177.0,0.2301640564112761,2795.2880845724053
NPT,1620.45,134.0,,
USDS,3834.881204942995,118.0,1.0039536906409334,3850.0431388720694
IUSDC,2210.026839,111.0,0.9934664439687113,2195.587504816742
IDOGE,43520.0,44.0,,
oICX,53899.50355584179,31.0,0.2741401265684539,14776.016726775297
CROWN,792156.6194585784,25.0,,
IAM,9595.431528703863,14.0,0.013692144986876688,131.3820397026611
VOID,2649.350007911903,13.0,,
obnUSD,6330.327878658151,11.0,0.9920071221246036,6279.73034101282
oUSDS,633.5566990453414,9.0,1.0039536906409334,636.0615862368576
UP,0.3986091873542366,8.0,0.7189424539715509,0.28657706733206056
finOMM,1131.168852570133,6.0,0.014716922332429884,16.647324148138477
dUSDS,525.5034806240086,6.0,1.0039536906409334,527.5811588171297
FinICX,1350.087695385661,6.0,0.2301640564112761,310.741660480915
oIUSDC,15.856081,5.0,0.9934664439687113,15.752484406349847
oOMM,6450.09,5.0,0.014716922332429884,94.92547356718268
XCROWN,2495.9594555548906,4.0,,
CLAW,3000000.0,4.0,,
finICX,3043.5649075879546,3.0,0.2741401265684539,834.3632689854666
dICX,192.4310877196042,2.0,0.2741401265684539,52.75308274315754
dIUSDC,7.012715,2.0,0.9934664439687113,6.966897033616041
TAP,15714.558662446025,2.0,0.0008480395555091657,13.326567343123436
dBALN,10032.65,1.0,0.1586278299957068,1591.4574986064276
finOICX,97.31663331236541,1.0,0.2741401265684539,26.67839417346767
SEED,0.294464,1.0,0.0006578239248495791,0.00019370546420690644
uMETX,3.595647971896714,1.0,9.4856094301523e-05,0.0003410691230973146
uSEED,1.0673734116e-08,1.0,0.0006578239248495791,7.021437668987973e-12
uUP,0.23086162218093972,1.0,0.7189424539715509,0.16597622117861782
ICX,,,0.242,
