IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,2286984.1504632896,2041.0,0.31303623696929006,715908.9124694369
bnUSD,748309.853402655,1892.0,1.0132095143425157,758194.6631438232
GBET,116812.17621872992,992.0,0.026009260715127196,3038.1983459743274
BALN,769426.317951014,870.0,0.24033562850986162,184920.55771678558
OMM,1463672.4359661655,558.0,0.02339457705175203,34241.99758173605
FIN,27734.325097127345,382.0,0.4728735411865683,13114.828521098123
USDS,461928.52283866925,232.0,1.0105513764902552,466802.5045947275
IUSDC,712293.012463,222.0,1.0079931941393274,717986.5087957032
CFT,515616.95882160164,131.0,0.01197236776112451,6173.155854884808
finOMM,1098.7656998419313,76.0,0.4728735411865683,519.5772274185921
oICX,320196.2446696988,69.0,0.31303623696929006,100233.02752310062
oIUSDC,279346.605822,62.0,1.0079931941393274,281579.47747449746
obnUSD,31567.65027030563,30.0,1.0132095143425157,31984.64359931075
CLAW,2361381.68473817,29.0,,
METX,378784.29248309776,29.0,0.000199734136181972,75.65615345841096
oUSDS,151784.07257004103,22.0,1.0105513764902552,153385.60346495174
IUSDT,315.746943,21.0,1.0371187391350487,327.46707140990605
dUSDS,93346.62634942711,14.0,1.0105513764902552,94331.5617481351
dIUSDC,7502.053407,14.0,1.0079931941393274,7562.018776325754
oOMM,5784.71,12.0,0.02339457705175203,135.3308438170405
UP,0.1464314001399551,6.0,0.838069575033021,0.12271970128678242
dbnUSD,2292.368935572362,4.0,1.0132095143425157,2322.6500159051425
finICX,204562.32924575175,3.0,0.4728735411865683,96732.11302381134
finOICX,447.44370482113936,3.0,0.4728735411865683,211.58428918040977
oBALN,13.261950495774466,2.0,0.24033562850986162,3.187319207668627
TAP,8677.048778080214,2.0,0.0006269283016621108,5.439887453881123
ETH,10000.0,1.0,590.88327843561,5908832.7843561005
ICX,,,0.28208936,
