IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,985665.13215472,2703.0,1.163975582720367,1147290.146566938
sICX,11489102.503083542,2207.0,0.2946095216167422,3384798.9922391577
FRMD,56448.78120626991,1461.0,0.016491536231458263,930.9271204848604
GBET,586878.956786015,594.0,0.00592146306854807,3475.1820683164065
BALN,609865.3897803015,578.0,0.17207177642980487,104940.62100255184
OMM,4234668.838703753,282.0,0.007660910019378214,32441.416935174293
IUSDC,76818.483368,281.0,1.1645713519479655,89460.60503046407
USDS,19135.14453399754,224.0,1.0821514886055232,20707.12514214728
$unknown,3361.792433911566,194.0,,
CFT,5234803.235671201,187.0,0.006323933549023516,33104.54780459796
CROWN,711294.4369461843,155.0,,
CODE,940972.6043057382,152.0,,
FIN,25430.01219030771,143.0,0.08969192488759123,2280.8667432636084
XCROWN,108866.91493581365,28.0,,
BTCB,0.5589366085519516,28.0,,
VOID,4832.72433780752,22.0,,
METX,2593481.8954124087,18.0,0.00010274780597739,266.47457459570785
ETH,0.2547551616189112,12.0,532.46435380423,135.64804250970573
FinICX,5085.929957948928,10.0,0.08969192488759123,456.1668477719053
NPT,136.5,6.0,,
IUSDT,1238.201995,3.0,1.1714457830136893,1450.486505561887
finICX,7486.5508419044045,3.0,0.2946095216167422,2205.609162092875
finOMM,0.9473133998815189,3.0,0.007660910019378214,0.007257282716643569
CLAW,2038423.9424740924,2.0,,
BUSD,956.6492850974062,2.0,1.163975582720367,1113.516409080276
UP,0.2381256292403239,2.0,0.7551866573579579,0.1798292979772606
ICX,,,0.254199999,
