IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,43630.03791650402,1209.0,0.011255111686841818,491.060949651396
sICX,604499.2870592275,1194.0,0.16919653932223833,102279.18739318161
bnUSD,107029.53780035878,681.0,0.988785287776795,105829.23233454512
GBET,200464.14194495187,577.0,0.005094753147324361,1021.3153180997209
CFT,5424450.942661477,498.0,0.004098213775924025,22230.55958003933
$unknown,16946.095961107803,353.0,,
OMM,1735733.6110962185,295.0,0.007478408750617738,12980.525425963286
BALN,167346.3635715255,247.0,0.10519743601574864,17604.40837428376
CODE,635968.5762731354,153.0,,
FIN,8581.10230258778,115.0,0.0821773095794116,705.1719004523578
USDS,2903.0571060104608,94.0,0.9936895794463239,2884.7375947801966
NPT,3255.0375,63.0,,
CROWN,86530.2200227216,62.0,,
IUSDC,69116.862294,56.0,0.9916190798385696,68537.59938930541
BTCB,0.16943253625404542,42.0,,
oICX,16817.57174587546,25.0,0.16919653932223833,2845.4749392055814
obnUSD,26789.19490742634,22.0,0.988785287776795,26488.761795848204
ETH,1.4052950839379377,21.0,307.4048690626447,431.99455127232005
oOMM,2579.414492240633,16.0,0.007478408750617738,19.28991591024256
VOID,5241.903091745641,14.0,,
oIUSDC,22351.860891,13.0,0.9916190798385696,22164.53172941313
XCROWN,7309.442094864909,12.0,,
oUSDS,1559.786559340031,10.0,0.9936895794463239,1549.943650176624
METX,249014.03027495652,7.0,6.122637265949e-05,15.246225815056015
CLAW,2001307.4649772218,6.0,,
IUSDT,61.738329,3.0,0.9900828957842527,61.12606355720091
oBALN,4373.360000000001,2.0,0.10519743601574864,460.06625877383453
dOMM,1191.523336012531,2.0,0.007478408750617738,8.91069854260135
dICX,15.170557613181579,2.0,0.16919653932223833,2.566805847738959
IDOGE,59950.0,2.0,,
dUSDS,26.290157732083316,2.0,0.9936895794463239,26.12425578037139
finOICX,11053.460797315232,1.0,0.16919653932223833,1870.2073144397666
finICX,61273.73064016614,1.0,0.16919653932223833,10367.30317567911
ICX,,,0.14675596,
