IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,1755043.007882339,2244.0,0.361021665156767,633608.549127423
FRMD,84953.74264303628,2050.0,0.0448247193927157,3808.027675335087
bnUSD,654838.2219673687,1487.0,0.9889758627939486,647619.1955606337
GBET,236641.23232251056,1160.0,0.02817562051752872,6667.513560719409
METX,2425009.060431002,822.0,0.000144006998076599,349.2182751012225
OMM,4936209.099463766,723.0,0.02310839080909025,114067.84898579615
BALN,354656.7512214011,717.0,0.21138088674871683,74967.65856459882
CFT,3144579.063076226,533.0,0.009078962850594187,28549.51649442533
FIN,19054.68091535078,392.0,0.3723935778360667,7095.840800592095
IUSDC,225487.54966599998,253.0,0.9876955014017158,222713.03842720416
USDS,19596.14951960908,208.0,0.996486752348816,19527.303393337064
IUSDT,3037.955247,69.0,0.967020873679785,2937.7661371540266
oICX,224849.26736546357,39.0,0.361021665156767,81175.45691355877
UP,1.022329876145397,36.0,0.9568804578594814,0.9782474799694343
TAP,217640.05305761925,31.0,0.0011287029631869146,245.6509727942922
obnUSD,51772.83897916312,25.0,0.9889758627939486,51202.08809871002
oUSDS,5426.312548683652,15.0,0.996486752348816,5407.248568867399
oIUSDC,91005.208065,15.0,0.9876955014017158,89885.43460992764
oOMM,15686.68,12.0,0.02310839080909025,362.49393193713985
dbnUSD,15039.893343419095,12.0,0.9889758627939486,14874.091495636863
IAM,2531.25782444913,12.0,0.035557821361365385,90.00601354132056
CLAW,1167285.5245783778,11.0,,
finOMM,8.01398604939756,10.0,0.02310839080909025,0.18519032156807608
dICX,70267.65501693031,10.0,0.361021665156767,25368.14582087343
dUSDS,90.95158730532054,4.0,0.996486752348816,90.63205185484867
finICX,779.3525951411674,3.0,0.361021665156767,281.3631716421119
finOICX,15284.319294638692,2.0,0.361021665156767,5517.9704025381625
dIUSDC,17.895692999999998,2.0,0.9876955014017158,17.675495470566172
IDOGE,11010.0,2.0,,
finUSDS,39.19206296113812,1.0,0.3723935778360667,14.594872548874616
ICX,,,0.322091246,
