IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,8096555.674341684,3191.0,0.7121175836277633,5765699.662519856
LDX,385624.115234375,3075.0,,
bnUSD,2831217.4476264897,2925.0,0.9991911519376676,2828927.4228799352
GBET,348786.95614383166,1564.0,0.08843081664027401,30843.51536527447
BALN,461627.1531979162,1272.0,0.48242223952198926,222699.20506989918
OMM,1964086.7097609115,963.0,0.05188888466808643,101914.26876090528
METX,832995.2379811107,922.0,0.000449335077002893,374.2939794012855
FIN,31497.15425155558,474.0,0.9226253576826267,29060.07320732633
USDS,272517.4526949532,423.0,0.9922834979609966,270414.5712155686
IUSDC,101737.412907,368.0,1.0051310264492404,102259.4302635031
CFT,2391153.8556565326,280.0,0.03214891633247963,76873.00524358793
finOMM,3793.1986056849432,119.0,0.9226253576826267,3499.7012203313116
oICX,2204673.497674259,106.0,0.7121175836277633,1569986.7638519625
TAP,892768.2915848359,66.0,0.0016376415895393683,1462.0344841213368
obnUSD,506921.17318640725,62.0,0.9991911519376676,506511.15097772016
oUSDS,95040.94937161928,37.0,0.9922834979609966,94307.56569200435
UP,2.477455702474372,33.0,1.9248953955736823,4.768843074430682
dbnUSD,70869.74841667396,31.0,0.9991911519376676,70812.42555798915
IUSDT,3803.802807,28.0,1.00854076114674,3836.2901782238864
oIUSDC,15605.18847,28.0,1.0051310264492404,15685.25910478495
dUSDS,20398.301226744636,25.0,0.9922834979609966,20240.897693736253
oOMM,27755.72,22.0,0.05188888466808643,1440.2133539597
dIUSDC,5983.310878,16.0,1.0051310264492404,6014.0114043690455
IDOGE,25650781.38996438,10.0,,
finOICX,912902.3989399538,7.0,0.9226253576826267,842266.9023513028
finICX,49228.60288284684,7.0,0.9226253576826267,45419.557343002554
oBALN,2.3500010889488707,4.0,0.48242223952198926,1.1336927882098278
IAM,197.87354532605204,3.0,,
SPORTS,3.1,2.0,,
ICXIOU,225.64243,1.0,0.7121175836277633,160.68394201549674
HGC,36000.0,1.0,,
ICX,,,0.64790863,
