to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,1293428,0.0,System,72,1293455,System
cx0000000000000000000000000000000000000000,43067,302.8839173124986,governance,29693,0,governance
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,25081,2083.8439234999996,bnUSD,133190,2280,bnUSD
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,20279,88.86007799999963,Blobble Stake Token,20871,26,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,17999,73.62408722499919,Blobble,0,0,Blobble
cxee7a00755a757e3c519a0616456030e33dc9d47f,16889,11089.321029525,BTP_2,0,17381,BTP
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,12508,59.055901012499916,Relay_4,0,0,Relay
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,9963,87.06105727499973,FRAMD Token,3385,76,FRAMD
cx02da5d1c7f21d9d13534b326fa9a5b7234838221,8636,389.0005493249997,ICON Pyth verifier,0,0,ICON Pyth verifier
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,5009,284.8951653874998,Injective,20274,113,Injective
cx2609b924e33ef00b648a409245c7ea394c467824,4820,523.3804978874998,sICX,22304,1332,sICX
cx66d4d90f5f113eba575bf793570135f9b10cece1,4356,398.16349203749985,balanced_loans,11476,5796,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,3956,147.46755101249988,balanced_dex,11430,1727,Balanced
cx288d13e1b63563459a2ac6179f237711f6851cb5,3369,186.04723482499986,Ethereum,13378,216,Ethereum
cx66a031cc3bd305c76371fb586e93801b948254f0,3335,218.14798642499989,Avalanche,16268,179,Avalanche
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,3158,137.74528558749995,Balanced Savings,6390,44,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,3136,667.9937068124999,balanced_router,36237,3438,Balanced
cx5a0af85407c69945eb318d4ac18e9e842184163c,2978,186.1776742749999,GangWar Simulation,8169,2478,GangWar Simulation
cx508002ec116fbf3ab406329c0df28e70d7e75fb3,2497,118.58008331249992,Sui,10073,134,Sui
cxa07f426062a1384bdd762afa6a87d123fbc81c75,2070,139.52347918749993,xCall,8084,8445,xCall
hxb568381d35d3e7a6383200e8a0d30310af20b929,1932,2.415,binance_hot,0,0,binance
cxba62bb61baf8dd8b6a04633fe33806547785a00c,1538,47.50769656249998,MyID_3,1532,0,MyID
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,1022,163.56428493749996,balanced_baln,6845,618,Balanced
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1004,4.78114771249999,GangstaBet Crown,1070,0,GangstaBet
cxdada6921d08fbf37c6f228816852e58b219cc589,990,7.37496177499997,unknown_cx,0,484,unknown_cx
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,968,9.137844499999952,MyID_2,968,0,MyID
cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,902,51.53907133749998,Bitcoin,3749,216,Bitcoin
cx69bcdf1753472c1444188ec3f5188657e30c8322,825,2.646149,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,789,62.557118262499976,CROWN,5816,513,GangstaBet
cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,755,50.47943516249998,Binance Coin,3807,30,binance
cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b,734,30.282890699999957,Solana,2617,5,Solana
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,614,8.805215537499986,GangstaVerse LootBox,2458,0,GangstaVerse LootBox
cx44250a12074799e26fdeee75648ae47e2cc84219,482,108.03489473749998,balanced_governance,27,1,Balanced
cxabea09a8c5f3efa54d0a0370b14715e6f2270591,477,14.30992793749999,Balanced Asset Manager,2029,989,Balanced
