IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9851.0,715477.8131651393,145823.29137584043,2741.0,1.0148372698495467,147986.91090033285
FRMD,872.0,14006.641392397603,43423.09816809587,1601.0,0.017606995106068647,764.5502769360024
USDS,5432.0,11561.34519151521,18749.639424358058,1153.0,1.0061695583870598,18865.316419522955
sICX,12074.0,630700.855832868,671437.1470785599,978.0,0.25413171177885485,170633.47153898515
BST,276.0,3.7926157242688725,976.2007806217122,598.0,1.0783346453732687,1052.6711225848221
$unknown,,,23376.37885134471,373.0,,
IUSDC,5583.0,123775.75760597551,8640.098149,355.0,1.0056770376014483,8689.148311072076
CROWN,1184.0,22572.82861083369,638847.8608355074,328.0,0.011134977009687953,7113.556243091703
BALN,16384.0,299728.5729876977,256239.2118551748,293.0,0.0880690684896351,22566.748698603507
OMM,13887.0,22113.040308294723,2406936.7205499546,290.0,0.002998928926127519,7218.232154615767
GBET,2848.0,11978.61307458325,214217.73511917487,235.0,0.005192409312869551,1112.3061628146263
CFT,19156.0,59065.80924326469,3195820.065855296,219.0,0.004871454961072215,15568.293514504912
CODE,244.0,15.125467469936137,555716.3620893836,131.0,7.58643967663444e-06,4.215908658309851
ETH,114.0,7322.770881476402,9.064176360463573,98.0,1945.586025396578,17635.134858647943
BTCB,141.0,51102.93682272165,0.6745292315499833,82.0,30483.683978658253,20562.135928936892
FIN,2258.0,18231.221832163108,4179.960244305078,64.0,0.09830121048414009,410.8951517907711
METX,11416.0,1005.2007804441513,1769542.555452127,14.0,4.662935970578125e-05,82.5126363328646
XCROWN,1184.0,22572.82861083369,106145.691186689,14.0,0.011134977009687953,1181.9298310412191
VOID,153.0,856.5304719039508,2825.1895970932096,13.0,0.016128640797684293,45.566468196870794
TAP,9232.0,7.931184797580651,139537.42378284296,5.0,0.00035633356656065025,49.721867885225336
UP,,,0.27860995092351676,4.0,0.6235230094747797,0.17371971506945183
finMICX,12074.0,630700.855832868,2823.348767332096,3.0,0.25413171177885485,717.5024551908253
dIUSDC,5583.0,123775.75760597551,0.6984750000000001,2.0,1.0056770376014483,0.7024402688386717
oIUSDC,5583.0,123775.75760597551,9.800888,2.0,1.0056770376014483,9.856528009703585
oUSDS,5432.0,11561.34519151521,2.8967344569318443,2.0,1.0061695583870598,2.9146060292956935
finICX,12074.0,630700.855832868,19251.274657139937,1.0,0.25413171177885485,4892.359382543859
finOMM,2258.0,18231.221832163108,0.017856412186425374,1.0,0.09830121048414009,0.0017553069328293648
ICX,,,,,0.2123,
