IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3470316.4871871625,2280.0,0.386969837371509,1342907.8066744825
bnUSD,1428457.6323512967,2278.0,0.9982707676834598,1425987.4972506263
GBET,114237.49674622575,992.0,0.03250657469866238,3713.469721369388
METX,1187782.0794451258,849.0,0.000250730394754533,297.81306966163646
BALN,421192.0964003791,848.0,0.27249669736916593,114773.45522709866
OMM,2554652.985068996,593.0,0.027200947352455145,69488.98135065414
FIN,22431.93759316841,455.0,0.638649753632953,14326.151417386782
IUSDC,228862.243769,261.0,0.9871536527961553,225922.19992369247
USDS,66388.79035437929,214.0,0.9960195892335773,66124.53569848294
CLAW,35431475.375558704,142.0,,
CFT,793219.3539672443,114.0,0.015526259503117304,12315.729532590494
finOMM,4688.593351122694,88.0,0.638649753632953,2994.36898857961
obnUSD,163564.04102313504,56.0,0.9982707676834598,163281.20079757393
IUSDT,4047.534411,53.0,1.0231950035940371,4141.416986210134
oICX,268600.5773373679,43.0,0.386969837371509,103940.32173013469
oIUSDC,65160.404193,34.0,0.9871536527961553,64323.33101679387
dbnUSD,45370.45892193484,16.0,0.9982707676834598,45292.00285815077
oOMM,3494.98,11.0,0.027200947352455145,95.06676697788369
oUSDS,21658.92164717684,10.0,0.9960195892335773,21572.71024226331
dIUSDC,18336.734583,8.0,0.9871536527961553,18101.174523962036
LDX,750.0,7.0,,
UP,0.1628927530162996,6.0,1.0386393993433294,0.16918683115023073
dUSDS,25.626172911241127,4.0,0.9960195892335773,25.52417021668301
TAP,18702.992570872193,3.0,0.0006991882114527009,13.076911924441282
IDOGE,72696969.0,3.0,,
MRS,70.0,3.0,,
NOTMIRAI,1166.212047970656,2.0,0.027200947352455145,31.722072518648705
LEND5,100.0,2.0,,
CHIU,520690.0,2.0,,
finICX,76.48417213657265,1.0,0.638649753632953,48.84659769184249
finOICX,1635.0391801547669,1.0,0.638649753632953,1044.2173695860672
dBALN,15000.0,1.0,0.27249669736916593,4087.450460537489
OWT,1.0,1.0,,
ICX,,,0.3496,
