week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2020-44,hx6bbfa9feb27746616afecef44b78dcf97566dd24,1683.9256000000014,100,10,16.49059999999986,51.35160000000001,16.4906,16.839256000000013,0.97930%,3.04952%,0.97930%,1.00000%
2020-44,hxb0d886f01ca2697ce9961232a754bb3923142128,16002.11170000001,100,10,88.7016,255.08670000000006,157.7947,160.02111700000012,0.55431%,1.59408%,0.98609%,1.00000%
2020-44,hx0f16f2e17ded0a63c9651643cdfdbb609ffda2a2,3021.9563000000007,100,10,9.5978,182.7063,20.24945,30.219563000000008,0.31760%,6.04596%,0.67008%,1.00000%
2020-44,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,54187.611500000006,47,4,336.6967,8685.4724,445.30629999999996,1152.9279042553194,0.62135%,16.02852%,0.82179%,2.12766%
2020-44,hxba3617fb2bad1d6f14dfce39872c3c7bd271160a,248.98000000000002,36,3,3.2191083970559995e-05,122.16829218283705,0.3547165987428106,6.916111111111111,0.00001%,49.06751%,0.14247%,2.77778%
2020-44,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,243816.9195,34,3,2239.0749,10793.346599999999,7383.5710500000005,7171.085867647059,0.91834%,4.42682%,3.02833%,2.94118%
2020-44,hxd2b801100a49fb8cdca2df399e14f06b96acafa8,6029.3573,31,3,60.3395,809.1919,120.6791,194.49539677419355,1.00076%,13.42086%,2.00153%,3.22581%
2020-44,hx463b1ee3016d7244516413acc69de2f1cdb268fd,5858.1479,29,2,0.0,641.8615,160.1539,130.18106444444444,0.00000%,10.95673%,2.73387%,2.22222%
2020-44,hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,48803.461,28,2,431.70700000000016,5166.289400000001,1666.5264000000002,1742.9807500000002,0.88458%,10.58591%,3.41477%,3.57143%
2020-44,hx64adf776e53d0f30d2c4e90461a043fcc58c04bf,1036.7643,26,2,20.7352,82.9412,41.47055,39.875550000000004,1.99999%,8.00001%,4.00000%,3.84615%
