IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3926383.342918952,1531.0,0.399650084882438,1569179.4362785497
bnUSD,415452.54597212985,1228.0,1.031383062440917,428490.7191636112
GBET,192037.77967405136,955.0,0.04487541490111696,8617.77503956234
METX,806009.0971746399,852.0,0.000260677680810015,210.10858216325914
BALN,164369.02876181796,682.0,0.29908199459075535,49159.81697102975
OMM,1374870.8066545003,561.0,0.031243604979991513,42955.92038163549
FIN,14833.230300205538,355.0,0.5643241320575368,8370.749814773048
CFT,494316.4524395039,151.0,0.01803001899018762,8912.535024646431
IUSDC,41341.870458,122.0,1.0231318882715121,42298.18598636978
finOMM,4043.370498428356,101.0,0.5643241320575368,2281.771547112632
USDS,24064.766661921803,97.0,1.0095063248046083,24293.534150157142
obnUSD,83409.64866106767,69.0,1.031383062440917,86027.2988731729
oICX,1334558.4442328704,46.0,0.399650084882438,533356.395518241
UP,3.0657757172243834,27.0,1.0772636534595843,3.3026487498248165
TAP,926872.3772497467,26.0,0.0009392316933433286,870.5479123974361
oIUSDC,18777.440429000002,24.0,1.0231318882715121,19211.798083028603
oOMM,7380.666527239005,19.0,0.031243604979991513,230.59862946610122
IUSDT,3009.2099210000006,10.0,1.0205230633247426,3070.968126766127
dUSDS,99.28318986676085,7.0,1.0095063248046083,100.22700811727188
finICX,37520.92065727519,7.0,0.5643241320575368,21173.960983916524
dIUSDC,50.568073,6.0,1.0231318882715121,51.73780801474167
oBALN,5.574060632522271,6.0,0.29908199459075535,1.6671011719445683
finOICX,444388.0000878777,4.0,0.5643241320575368,250778.8724463762
dbnUSD,20042.98895466424,3.0,1.031383062440917,20671.999328531077
oUSDS,6570.9953067628485,3.0,1.0095063248046083,6633.461322438493
IDOGE,2001500.0,3.0,,
uMETX,4.018732440695518,2.0,0.000260677680810015,0.0010475938524364787
HGC,8000.0,1.0,,
ICX,,,0.3626007,
