IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9963.0,797674.6025820844,377449.76022478455,1107.0,0.9802834005365594,370007.7344848608
sICX,12141.0,778906.7346336686,1357712.4621361075,908.0,0.30473276199324756,413739.4685793886
BST,380.0,900.2213334456908,243.10357733207942,693.0,1.097732519624151,266.8627024743882
FRMD,954.0,14799.786684150737,35842.19042396487,662.0,0.007779484039132391,278.8337483307785
CROWN,1269.0,9597.499431367494,36144.457020560396,454.0,0.0029139905228465347,105.32460521134689
$unknown,,,1553.6159142766408,346.0,,
BALN,16483.0,241702.64580969518,674622.8013344666,292.0,0.09654399257448663,65130.77872261411
GBET,2908.0,5661.929353564621,275851.17931759404,183.0,0.0017243263438776568,475.65745548704683
CFT,19427.0,50306.19227455124,2469701.591082815,175.0,0.0033240502550133805,8209.412203645783
CODE,254.0,0.8827600933687472,674823.9562261879,116.0,6.251282233734933e-06,4.218515008455489
USDS,5451.0,4562.280737263038,1235.5446520717733,80.0,0.7894239734726861,975.3685686414267
OMM,13906.0,13993.854700097947,10240388.97342127,76.0,0.002278944962149678,23337.282861431515
FIN,2272.0,8856.709571305213,4748.555073493744,61.0,0.0500505724298765,237.66789964315615
BTCB,159.0,9857.622152958651,0.01397405508008927,49.0,47189.88103011553,659.4339967376942
IUSDC,5605.0,14556.352007386893,2888.415489,39.0,0.2537518051608594,732.9406443883364
ETH,155.0,2734.4713098080115,1.0695936151600631,14.0,2587.441853219173,2767.511285801149
IUSDT,3481.0,15.487120592794867,4.88187,12.0,0.4049306787632639,1.976818932734015
sARCH,69.0,62263.79632343006,2634.333660544729,12.0,0.24489404980604768,645.1326386711887
IAM,4066.0,9.887062075820523,1198.5096212622907,6.0,0.011831685217276032,14.180388568652141
dUSDS,5451.0,4562.280737263038,202.4486423399245,4.0,0.7894239734726861,159.81781166013388
finMICX,12141.0,778906.7346336686,90.74656497729463,3.0,0.30473276199324756,27.653451386930698
XCROWN,1269.0,9597.499431367494,3537.4483087352537,2.0,0.0029139905228465347,10.308090846714032
oIUSDC,5605.0,14556.352007386893,2.208606,2.0,0.2537518051608594,0.560437759389105
oUSDS,5451.0,4562.280737263038,0.7903761384294701,2.0,0.7894239734726861,0.6239418717369901
TAP,9236.0,9.322321430723433,2229.6605296640887,2.0,0.0004066309135108451,0.9066488979963832
ICX,,,,,0.246484711,
