IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10006.0,1086870.725899045,475138.56466785533,1430.0,1.0062424178709717,478104.5781351258
sICX,12176.0,1135169.5725790723,1297618.627505847,1131.0,0.3815605500905321,495120.07731885224
BST,417.0,12.47327336393848,254.16684904881348,717.0,1.2236971933626497,311.0232598268613
$unknown,,,71137.26900029356,597.0,,
FRMD,963.0,21662.49257551137,58779.84920978044,522.0,0.011423290604561745,671.4592992156411
BALN,16513.0,458018.21610574744,380212.2325792416,255.0,0.3464398780570213,131720.6794905403
GBET,2914.0,6271.133006225354,463459.33583186986,216.0,0.002287564289863056,1060.193026452635
CROWN,1279.0,9749.059653223021,169997.1646175063,212.0,0.0032208250475606786,547.5311258143602
CFT,19446.0,54449.34138010977,10098046.50594783,175.0,0.003978844821271413,40178.56004514841
CODE,256.0,1.6106197254788222,575554.0,109.0,1.1003640342175314e-05,6.33318921350037
BTCB,162.0,13112.502851219042,0.14062581042795383,69.0,61402.18476860255,8634.731995131697
FIN,2278.0,6115.078051836088,6876.878147806558,65.0,0.023774616067185058,163.49513770491563
USDS,5454.0,5959.860181199987,812.9374534680164,49.0,0.8213070813234506,667.671287206335
OMM,13912.0,25072.219406143333,141164.29902191943,35.0,0.005935212897790482,837.8401682624485
IUSDC,5611.0,27811.56806066417,6130.026766,29.0,0.7337387684250812,4497.838289697624
sARCH,91.0,64096.70049695772,20585.973225590602,20.0,0.21992211760310018,4527.310824692608
XCROWN,1279.0,9749.059653223021,12592.366717937577,15.0,0.0032208250475606786,40.5578101332028
archUSDC,14.0,12.017668689650266,64267.95852,12.0,1.1785880428216318,75745.44744822862
VOID,159.0,655.7265283211339,3357.592184032796,7.0,0.01842406160553718,61.86048524489037
IAM,4067.0,14.033111036873429,503.9372006691847,6.0,0.010421759350849928,5.251912233315212
ETH,159.0,3402.5748036382697,0.1325813970185594,6.0,3755.214474443149,497.871581125988
finMICX,12176.0,1135169.5725790723,10345.848250968571,6.0,0.3815605500905321,3947.5675497927373
dICX,12176.0,1135169.5725790723,179.07515630762478,4.0,0.3815605500905321,68.32801514828533
oICX,12176.0,1135169.5725790723,1474.128568863711,4.0,0.3815605500905321,562.4693076398064
oIUSDC,5611.0,27811.56806066417,0.644624,2.0,0.7337387684250812,0.4729856198572496
oUSDS,5454.0,5959.860181199987,0.32174849558497726,2.0,0.8213070813234506,0.2642543178291088
METX,11420.0,1147.2750599842664,235926.3098901541,2.0,5.616436721069471e-05,13.250651903334772
finOMM,13912.0,25072.219406143333,0.7193001528138437,1.0,0.005935212897790482,0.00426919954436339
FinICX,12176.0,1135169.5725790723,10989.231980731427,1.0,0.3815605500905321,4193.057399640351
BNB,10006.0,1086870.725899045,0.005,1.0,1.0062424178709717,0.005031212089354859
ICX,,,,,0.3059,
