IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,1667672.9223301609,3781.0,1.0330567363805205,1722800.7464925612
sICX,9243906.359779652,3580.0,0.3153541938231373,2915104.637864884
LDX,375502.04833984375,2986.0,,
BALN,1618311.9081029983,1134.0,0.22526384633971086,364547.1649966381
GBET,271157.58812408836,1049.0,0.027809387582177783,7540.726463991301
METX,1575023.1045046707,863.0,0.000205387995419355,323.4908381733836
OMM,3399526.818282527,797.0,0.02347814032339646,79814.56767278667
FIN,49219.5497221935,528.0,0.496823613079252,24453.43452711407
USDS,80211.120651424,357.0,1.0117643525371394,81154.75255216638
IUSDC,180186.313979,354.0,1.0257116591878348,184819.20307434024
CFT,1182146.792900611,192.0,0.012816018744936318,15150.41545708058
oICX,471806.15475698275,142.0,0.3153541938231373,148786.04957418263
finOMM,1258.946059922093,91.0,0.496823613079252,625.4741301623827
obnUSD,139905.7576686249,64.0,1.0330567363805205,144530.58541799363
CLAW,3121262.9133917014,41.0,,
dIUSDC,5137.019422,19.0,1.0257116591878348,5269.100714619753
IUSDT,5.671216,18.0,1.0567020111814562,5.992785353044454
dUSDS,5369.362409928668,16.0,1.0117643525371394,5432.529482218733
dbnUSD,17780.419600135327,15.0,1.0330567363805205,18368.18224359204
UP,0.41088877603108664,14.0,0.8455285270397926,0.34741818157474796
oUSDS,16597.54119094858,14.0,1.0117643525371394,16792.80051676859
oOMM,19252.64,12.0,0.02347814032339646,452.0161835158356
oIUSDC,6463.416733,8.0,1.0257116591878348,6629.601901227845
IAM,55.834294277003146,7.0,,
finICX,8383.221530200553,5.0,0.496823613079252,4164.982409878015
HGC,7500.0,3.0,,
finOICX,20481.061714892225,3.0,0.496823613079252,10175.475080891896
TAP,45046.74505371929,3.0,0.0005736552639007336,25.841302421660405
oBALN,32.9,1.0,0.22526384633971086,7.411180544576487
ICX,,,0.2846,
