IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,861.0,17004.892356422602,15266.506462324009,945.0,0.025357974765489403,387.12768562879313
BST,247.0,2.961172687757715,283.71047814131805,611.0,0.672601313237241,190.8240401770161
bnUSD,9832.0,1293722.9179646692,33790.646474350935,516.0,1.0022853999348285,33867.87161560123
$unknown,,,21812.140783627176,368.0,,
sICX,12037.0,1081176.9629353974,134588.4702505042,368.0,0.28828471669737116,38799.799016899175
GBET,2834.0,15129.305612333743,287511.4099450208,296.0,0.007271327833389444,2090.5897175502723
CROWN,1154.0,19339.46304905736,159958.25378370145,166.0,0.008814912198090507,1410.017962463207
CODE,243.0,19.279274698167946,555368.9381645216,134.0,1.0835990957180426e-05,6.017972791849651
BALN,16374.0,449074.5573176913,35331.20270985188,121.0,0.11264025451639434,3979.7156656080374
CFT,19087.0,76414.02647959674,675268.8930414639,106.0,0.0054213009688269444,3660.835904064387
FIN,2253.0,19831.841465324993,21483.083251861888,81.0,0.11612728150992109,2494.7720564900364
BTCB,129.0,248871.96442483863,0.028765103747936102,60.0,27354.51080473257,786.8553412721715
OMM,13882.0,27118.97877669071,14473.11948894424,40.0,0.003903159671498131,56.4908963100208
IUSDC,5579.0,125229.47408668017,444.67533199999997,27.0,0.9939291243947368,441.97576337469883
XCROWN,1154.0,19339.46304905736,41378.38734561009,14.0,0.008814912198090507,364.74685135013226
USDS,5427.0,16551.64089811663,1.0522256401925096,13.0,0.9952800444257851,1.0472591819167512
VOID,153.0,747.7083364731922,1676.0737595556018,6.0,0.01245599428056544,20.87716516283039
IDOGE,1740.0,58.736381410828685,12437453.00736273,5.0,1.638090751952082e-07,2.03736767491995
IUSDT,3479.0,9121.923035794467,1322.195526,5.0,0.9980325916642538,1319.5942275006612
oIUSDC,5579.0,125229.47408668017,9.096644,4.0,0.9939291243947368,9.041419405850636
oUSDS,5427.0,16551.64089811663,3.1604538059845173,4.0,0.9952800444257851,3.145536604425912
ETH,108.0,30596.922413078108,0.07194001753410856,3.0,1931.7942566480453,138.9733126955506
dBALN,16374.0,449074.5573176913,3.847624907644957,2.0,0.11264025451639434,0.4333974488807462
CLAW,533.0,1229.5131672660402,778318.0999926345,2.0,3.4169139995673926e-05,26.594460119815263
UP,,,0.030006584151428557,1.0,0.7115310765825399,0.02135061712583054
TAP,9231.0,8.96001215225632,10000.0,1.0,0.000401392295613638,4.01392295613638
FinICX,12037.0,1081176.9629353974,4980.165576273017,1.0,0.28828471669737116,1435.705622261867
ICX,,,,,0.242265394,
