,date,Transactions (fees-incurring),other_msg_count,system_count,p2p_count,p2c_count,c2c_count,c2p_count,Active wallet count,cx_address_count,tx_fees_L1,tx_fees_DEX,Fees burned,Transactions (MA7),Transactions (MA30),Fees burned (MA7),Fees burned (MA30),Active wallet count (MA7),Active wallet count (MA30)
16,2024-07-29,17782,11541,43060,1660,7724,2503,5895,4505,108,548.0219375875,529.716867241776,1077.738804829276,18389.0,,1844.6194925148907,,4659.571428571428,
17,2024-07-30,18004,12279,43146,1641,8422,2507,5434,5193,114,533.35467315,0.0,533.35467315,18000.571428571428,,1838.6768810898907,,4660.857142857143,
18,2024-07-31,20839,12867,42975,2071,8915,3557,6296,4559,118,583.9395628125,729.848085325764,1313.787648138264,18292.85714285714,,1316.4403258503542,,4644.285714285715,
19,2024-08-01,24199,13912,43137,1915,10806,4546,6932,4575,113,683.7258799875,6140.53673618485,6824.26261617235,18476.428571428572,,2058.346573664864,,4645.428571428572,
20,2024-08-02,18541,11306,43139,1710,7912,3023,5896,4517,115,548.270731875,1333.08946015386,1881.3601920288602,18571.428571428572,,2082.2590671844087,,4623.714285714285,
21,2024-08-03,16562,10940,43143,1825,7113,2324,5300,4540,112,520.8716136125,1313.3400869559,1834.2117005684,18655.285714285714,,1994.2920762588785,,4627.0,
22,2024-08-04,23676,13348,43127,2000,10127,4624,6925,4459,119,698.273739075,1148.81387797874,1847.08761705374,19943.285714285714,,2187.4004645629843,,4621.142857142857,
23,2024-08-05,42651,20352,43143,2439,18404,11455,10353,4731,122,925.6117845,839.543971911538,1765.155756411538,23496.0,,2285.602886217593,,4653.428571428572,
24,2024-08-06,19972,12033,43141,1765,8808,3163,6236,4519,118,571.186869975,0.0,571.186869975,23777.14285714286,,2291.0074857640216,,4557.142857142857,
25,2024-08-07,19923,12098,43126,1754,8770,3271,6128,4564,114,566.0900808625,6698.41787228725,7264.50795314975,23646.285714285714,,3141.1103864799484,,4557.857142857143,
26,2024-08-08,20116,12466,43093,1654,8907,3398,6157,4532,111,591.77229625,0.0,591.77229625,23063.0,,2250.754626491041,,4551.714285714285,
27,2024-08-09,18066,11691,43126,1732,8237,2339,5758,4548,113,544.9290663625,10844.9192967596,11389.848363122099,22995.14285714286,,3609.110079504361,,4556.142857142857,
28,2024-08-10,14386,9923,43150,1730,6106,1445,5105,4394,103,488.545686275,1619.79616066808,2108.34184694308,22684.285714285714,,3648.2715289864577,,4535.285714285715,
29,2024-08-11,20312,12245,43126,1867,8790,3458,6197,4535,109,569.054487275,2582.42141729762,3151.47590457262,22203.714285714286,19017.033333333333,3834.6127129177266,2577.002137072696,4546.142857142857,4625.3
30,2024-08-12,20883,12544,43025,1840,8730,3895,6418,4515,114,594.2652195875,607.075831734313,1201.3410513218132,19094.0,19296.833333333332,3754.067755047766,2601.652159399256,4515.285714285715,4626.333333333333
31,2024-08-13,14543,8620,43148,1822,8660,2470,1591,2152,113,572.8505672,1336.54741689443,1909.3979840944298,18318.428571428572,19314.7,3945.2407713505413,2649.34899223032,4177.142857142857,4545.266666666666
32,2024-08-14,14309,7531,43157,2228,7736,2658,1687,1376,110,533.5218251875,1765.13601106493,2298.65783625243,17516.428571428572,19194.666666666668,3235.833611793782,2394.6815799443525,3721.714285714286,4435.8
33,2024-08-15,14670,7216,43138,1708,8122,3081,1759,1297,107,539.4724123625,5316.1704441786,5855.6428565411,16738.428571428572,19033.5,3987.815120406796,2556.8440313062774,3259.5714285714284,4323.766666666666
34,2024-08-16,15670,8003,43134,1705,8811,3142,2012,1231,112,543.993461725,929.331740088179,1473.3252018131789,16396.14285714286,19032.166666666668,2571.168954505522,2548.2665122764383,2785.714285714286,4217.066666666667
35,2024-08-17,8291,5084,43146,1501,5414,823,553,1242,99,438.03838465,1159.66883840252,1597.70722305252,15525.42857142857,18691.933333333334,2498.2211510925845,2583.661082434439,2335.4285714285716,4084.733333333333
36,2024-08-18,8389,5628,43158,853,5150,1520,866,985,105,467.7197150875,0.0,467.7197150875,13822.142857142857,18455.433333333334,2114.8274097375675,2582.7086667048557,1828.2857142857142,3964.4
37,2024-08-19,11442,6510,43130,1627,6865,1786,1164,1335,109,477.5620297625,0.0,477.5620297625,12473.42857142857,18323.3,2011.4304066576656,2581.9247929519393,1374.0,3856.0
38,2024-08-20,12331,6886,43117,1704,6965,2139,1523,1283,114,535.8441794625,0.0,535.8441794625,12157.42857142857,18117.666666666668,1815.2084345673898,2390.1749388674457,1249.857142857143,3747.4333333333334
39,2024-08-21,11276,6608,43138,1529,6860,1838,1049,1318,110,519.280637025,0.0,519.280637025,11724.142857142857,17925.8,1561.0116918206143,2344.172286651764,1241.5714285714287,3633.9
40,2024-08-22,13615,8309,43152,1638,8619,2015,1343,2042,114,562.541545525,0.0,562.541545525,11573.42857142857,17688.866666666665,804.854361675457,2343.758573065097,1348.0,3529.1666666666665
41,2024-08-23,15061,9332,43125,1746,9521,2363,1431,1390,117,573.2771882125,7474.25481165873,8047.53199987123,11486.42857142857,17564.466666666667,1744.026761398036,2446.361521900304,1370.7142857142858,3419.6666666666665
42,2024-08-24,12573,7571,43171,1754,7695,1916,1208,1274,113,531.1685773375,768.825323145022,1299.993900482522,12098.142857142857,17219.766666666666,1701.496286745179,2435.3306892006954,1375.2857142857142,3309.9
43,2024-08-25,13048,7462,43140,1623,7989,2089,1347,1285,109,532.1838766625,861.218416278949,1393.402292941449,12763.714285714286,17058.833333333332,1833.7366550100287,2424.6450077190084,1418.142857142857,3197.1
44,2024-08-26,18139,9518,43130,1830,10166,3857,2286,1301,124,616.9285250875,823.952946830919,1440.881471918419,13720.42857142857,17130.966666666667,1971.35371817516,2391.0083688813856,1413.2857142857142,3089.9
45,2024-08-27,18234,10198,43078,1068,10392,4330,2444,1117,113,647.302375075,1475.03929287894,2122.34166795394,14563.714285714286,17250.1,2197.99621653108,2445.242127849017,1389.5714285714287,2977.133333333333
46,2024-08-28,18457,9867,43076,1891,10848,3574,2144,1283,108,629.165348275,1193.18415860142,1822.34950687642,15589.57142857143,17272.6,2384.14891222414,2470.0624845839216,1384.5714285714287,2869.733333333333
47,2024-08-29,14138,8385,43085,1676,8762,2262,1438,1341,107,551.2970003875,2378.66674416262,2929.9637445501203,15664.285714285714,17143.733333333334,2722.352083513443,2549.9494536305924,1284.4285714285713,2741.3333333333335
48,2024-08-30,16836,9022,43130,1933,9666,3225,2012,1262,112,588.2108065875,0.0,588.2108065875,15917.857142857143,17010.3,1656.734770187196,2525.7635589122337,1266.142857142857,2631.4333333333334
49,2024-08-31,12080,7143,43143,1743,7237,1945,1155,1307,109,514.2300787375,1138.40162557433,1652.63170431183,15847.42857142857,16606.333333333332,1707.1115993056683,2353.3758618502166,1270.857142857143,2522.5
50,2024-09-01,14763,7934,43140,1692,8611,2695,1765,1205,112,557.101373,1495.46778780239,2052.56916080239,16092.42857142857,16480.4,1801.278294714374,2359.0828274760006,1259.4285714285713,2412.1
51,2024-09-02,16008,9494,43094,1863,10001,2635,1509,2125,85,573.997529875,2498.41756897609,3072.41509885109,15788.0,16461.933333333334,2034.3545271333273,2400.3562740854236,1377.142857142857,2331.6
52,2024-09-03,13892,8332,43137,1669,8571,2288,1364,1231,87,574.1403344375,1426.98638527989,2001.1267197173902,15167.714285714286,16135.8,2017.038105956677,2405.4909108408783,1393.4285714285713,2224.0
53,2024-09-04,17843,10193,43072,1749,10960,3152,1982,1336,87,627.078665175,700.388778195134,1327.4674433701339,15080.0,15308.866666666667,1946.340668312922,2390.9013004061653,1401.0,2110.8333333333335
54,2024-09-05,13985,8361,43112,1566,8641,2377,1401,1238,88,570.292209775,1539.12360374827,2109.41581352327,15058.142857142857,15109.3,1829.1195353090864,2442.175598524441,1386.2857142857142,2001.4666666666667
55,2024-09-06,19270,11197,43135,1731,11901,3636,2002,1306,88,671.4562626125,1439.93241498314,2111.38867759564,15405.857142857143,15087.533333333333,2046.7163740245346,2270.4049560059707,1392.5714285714287,1892.8666666666666
56,2024-09-07,12248,7205,43141,1631,7627,1913,1077,1209,96,531.94133785,1536.10359690359,2068.04493475359,15429.857142857143,14825.266666666666,2106.0611212305007,2319.6140439560904,1378.5714285714287,1782.1
57,2024-09-08,12288,7296,43124,1641,7833,1744,1070,1280,85,517.18248395,14204.7600040097,14721.9424879597,15076.285714285714,14632.666666666666,3915.971596538688,2430.683848117344,1389.2857142857142,1673.1666666666667
58,2024-09-09,13168,7800,42983,1681,8252,1931,1304,1280,90,538.968317575,713.304029437655,1252.272347012655,14670.57142857143,14592.066666666668,3655.9512034189115,2402.148198119663,1268.5714285714287,1569.3666666666666
59,2024-09-10,13086,7832,43113,1620,8199,2042,1225,1358,91,682.77990065,507.730013055378,1190.509913705378,14555.42857142857,14351.2,3540.1488025600524,2336.7826650907546,1286.7142857142858,1463.4666666666667
60,2024-09-11,15680,8666,43135,1573,9369,2882,1856,1202,102,667.1957602875,1774.2434786417,2441.4392389291997,14246.42857142857,14177.766666666666,3699.2876304970623,2378.1192713443347,1267.5714285714287,1353.0333333333333
61,2024-09-12,12253,7578,43140,1642,7632,1829,1150,1294,94,518.6766927125,533.288114333554,1051.964807046054,13999.0,14101.433333333332,3548.2232010003167,2349.5381654427215,1275.5714285714287,1324.4333333333334
62,2024-09-13,11216,6912,43128,1644,6922,1594,1056,1251,103,481.02200705,822.837439372815,1303.859446422815,12848.42857142857,13998.333333333334,3432.861882261342,2316.3782191150676,1267.7142857142858,1320.2666666666667
63,2024-09-14,9996,5560,43134,1564,6121,1415,896,1193,80,466.400491825,388.844978280773,855.2454701057729,12526.714285714286,13842.533333333333,3259.604815883082,2149.69830623389,1265.4285714285713,1316.8
64,2024-09-15,12106,6998,43132,1748,6805,2120,1433,1188,93,525.063347275,0.0,525.063347275,12500.714285714286,13723.733333333334,1231.4792243566965,2118.0895777492847,1252.2857142857142,1315.3666666666666
65,2024-09-16,17820,8610,43138,2420,9464,3596,2340,1540,91,608.1491244125,858.166365944577,1466.3154903570771,13165.285714285714,14041.366666666667,1262.0568162630425,2113.709853326103,1289.4285714285713,1325.3
66,2024-09-17,15740,7752,43092,2231,8552,3005,1952,1317,111,555.9324221375,1258.93851064728,1814.87093278478,13544.42857142857,14286.4,1351.2512475600997,2158.6148939160125,1283.5714285714287,1336.3666666666666
67,2024-09-18,15743,7603,43127,1867,8689,3266,1921,1342,101,546.0945859625,1738.97207741888,2285.06666338138,13553.42857142857,14429.766666666666,1328.9123081961257,2218.865048369975,1303.5714285714287,1336.6
68,2024-09-19,18819,10188,43115,2751,10097,3802,2169,2350,113,583.513045575,828.887272064982,1412.400317639982,14491.42857142857,14646.033333333333,1380.4030954238297,2248.0835863092243,1454.4285714285713,1372.1666666666667
69,2024-09-20,18106,9119,43143,3546,9422,3192,1946,1588,103,561.58322495,0.0,561.58322495,15475.714285714286,14873.7,1274.3636352134274,2249.493672573391,1502.5714285714287,1381.1666666666667
70,2024-09-21,12845,6834,43135,2145,7087,2222,1391,1279,104,512.909796925,0.0,512.909796925,15882.714285714286,14848.033333333333,1225.4585390447453,2247.8392809533907,1514.857142857143,1355.7333333333333
71,2024-09-22,18022,8573,43127,2814,9483,3565,2160,1348,102,577.6802685875,0.0,577.6802685875,16727.85714285714,14946.733333333334,1232.9752420893885,1998.8442232439334,1537.7142857142858,1354.3333333333333
72,2024-09-23,24057,19148,43108,1724,15860,3591,2882,1344,106,744.8834047875,1532.00027151106,2276.88367629856,17618.85714285714,15329.533333333333,1348.770697223886,2031.4072157711346,1509.7142857142858,1356.6666666666667
73,2024-09-24,18606,14354,43131,1917,9856,4082,2751,1429,88,648.0179656125,10100.8533657307,10748.8713313432,18028.285714285714,15514.8,2625.0564684465176,2343.2561837178596,1525.7142857142858,1361.4666666666667
74,2024-09-25,14945,8403,43117,3251,8121,2190,1383,1544,87,569.7424381,0.0,569.7424381,17914.285714285714,15408.333333333334,2380.0101505491775,2314.2182159239123,1554.5714285714287,1369.5666666666666
75,2024-09-26,14799,8271,43173,2828,7814,2566,1591,1608,110,289.97117115,1895.19773011399,2185.16890126399,17340.0,15293.833333333334,2490.4056624954646,2316.3124570342475,1448.5714285714287,1385.9333333333334
76,2024-09-27,15023,8884,43177,3647,7874,2092,1410,1512,103,949.332425725,0.0,949.332425725,16899.571428571428,15179.366666666667,2545.798405463321,2287.211887662533,1437.7142857142858,1393.5666666666666
77,2024-09-28,16358,9407,43178,4571,8028,2288,1471,1652,107,368.2665307125,0.0,368.2665307125,17401.428571428572,15253.366666666667,2525.1350817186785,2201.821980534613,1491.0,1403.9333333333334
78,2024-09-29,14350,8517,43154,3151,7616,2297,1286,1539,122,767.325106925,2165.88936765306,2933.21447457806,16876.85714285714,15170.5,2861.639968288759,2279.9887694676313,1518.2857142857142,1413.1666666666667
79,2024-09-30,17760,9139,43142,2618,9365,3630,2147,1506,91,602.284784975,0.0,602.284784975,15977.285714285714,15359.833333333334,2622.4115552425355,2244.977205489737,1541.4285714285713,1419.8
80,2024-10-01,25154,11288,43155,3478,12336,5929,3411,1378,85,696.3105802125,3316.19998136797,4012.51056158047,16912.714285714286,15706.2,1660.0743024192889,2310.3085855156733,1534.142857142857,1425.5666666666666
81,2024-10-02,24522,11122,43169,2783,12209,6095,3435,1394,105,679.97617745,8824.0404524295,9504.016629879501,18280.85714285714,15990.0,2936.399186959218,2524.69530321662,1512.7142857142858,1401.2
82,2024-10-03,23572,10533,43177,2799,11711,5567,3495,1347,78,676.1677020875,3113.00865676603,3789.17635885353,19534.14285714286,16312.666666666666,3165.543109472009,2584.2969578544917,1475.4285714285713,1405.0666666666666
83,2024-10-04,14237,7541,43177,2014,8060,2488,1675,1347,83,534.1113183625,2599.30376012542,3133.4150784879203,19421.85714285714,16192.466666666667,3477.554917009569,2644.4952123584176,1451.857142857143,1405.4333333333334
84,2024-10-05,13848,7513,43176,2227,7548,2556,1517,1304,81,538.5402681125,1409.79743525753,1948.3377033700299,19063.285714285714,16187.9,3703.2793702463596,2639.1259420199763,1402.142857142857,1407.6333333333334
85,2024-10-06,12028,6999,43181,1967,7019,1919,1123,1312,80,512.89569215,761.650167938846,1274.545860088846,18731.571428571428,15946.5,3466.326711033614,2611.231181436416,1369.7142857142858,1407.8333333333333
86,2024-10-07,15829,8412,43170,1897,8735,3263,1934,1390,89,579.66294715,637.723993481835,1217.386940631835,18455.714285714286,16065.866666666667,3554.1984475560193,2582.875914965691,1353.142857142857,1413.8666666666666
87,2024-10-08,16163,8410,43174,1931,8958,3398,1876,1347,86,572.02682685,1099.67638864217,1671.7032154921699,17171.285714285714,16195.033333333333,3219.797398114834,2147.8679392167737,1348.7142857142858,1416.1
88,2024-10-09,14761,8532,43113,1697,8937,2584,1543,2025,85,543.1460823125,979.989052952034,1523.1351352645338,15776.857142857143,16248.133333333333,2079.6714703126954,2156.8966988251696,1438.857142857143,1440.9333333333334
89,2024-10-10,15781,8153,43155,1787,8773,3326,1895,1363,91,600.127474325,809.154993401433,1409.282467726433,14663.857142857143,16337.966666666667,1739.6866287231098,2164.189117292538,1441.142857142857,1441.1
90,2024-10-11,10886,6472,43123,1657,6522,1735,972,1283,83,520.2834997875,0.0,520.2834997875,14185.142857142857,16178.166666666666,1366.3821174801926,2100.1505926544814,1432.0,1443.8
91,2024-10-12,11902,6584,43168,1879,7069,1975,979,1351,84,506.4085426875,0.0,506.4085426875,13907.142857142857,16166.466666666667,1160.3922373826886,2081.9653838425297,1438.7142857142858,1445.7
92,2024-10-13,12438,6561,43177,1643,7170,2261,1364,1249,77,517.300896775,0.0,517.300896775,13965.714285714286,16207.2,1052.2143854807105,2055.7467655209357,1429.7142857142858,1445.6333333333334
93,2024-10-14,12826,7099,43154,1643,7527,2394,1262,1408,87,625.705205625,0.0,625.705205625,13536.714285714286,16301.533333333333,967.688423336877,2048.0954233715765,1432.2857142857142,1452.8
94,2024-10-15,21389,9538,43172,2046,10760,5764,2819,1385,105,666.0716784875,963.480877551832,1629.552556039332,14283.285714285714,16610.966666666667,961.6669005579,2084.911730330388,1437.7142857142858,1459.3666666666666
95,2024-10-16,16945,8364,43145,1810,9239,3734,2162,1369,76,634.5701528,9591.39490676095,10225.96505956095,14595.285714285714,16581.8,2204.9283183145308,2376.9000493038498,1344.0,1453.6666666666667
96,2024-10-17,17452,8256,43176,1866,9289,3911,2386,1222,84,602.467739575,0.0,602.467739575,14834.0,16638.866666666665,2089.6690714357546,2336.486609530191,1323.857142857143,1450.5
97,2024-10-18,12569,6819,43165,1717,7090,2334,1428,1306,80,519.4146474875,0.0,519.4146474875,15074.42857142857,16533.066666666666,2089.544949678612,2277.6315423337282,1327.142857142857,1449.3
98,2024-10-19,9139,5537,43167,1578,5738,1193,630,1217,73,477.0366012,0.0,477.0366012,14679.714285714286,16210.4,2085.3489580375403,2246.4527517857287,1308.0,1411.5333333333333
99,2024-10-20,10822,6587,43160,1631,6635,1673,883,1310,80,496.2515423875,0.0,496.2515423875,14448.857142857143,15967.6,2082.3419074107546,2244.2750290336458,1316.7142857142858,1402.2666666666667
100,2024-10-21,14454,8440,43156,1728,8712,2617,1397,1985,88,566.327286025,0.0,566.327286025,14681.42857142857,16021.233333333334,2073.859347467898,2246.055612003646,1399.142857142857,1425.8
101,2024-10-22,11687,6926,43169,1620,6980,2009,1078,1342,92,506.4307318125,8646.36104207113,9152.79177388363,13295.42857142857,15810.066666666668,3148.6078071599404,2531.892662180183,1393.0,1425.6
102,2024-10-23,13118,6750,43154,1619,7499,2548,1452,1257,89,556.65845875,733.162327660888,1289.820786410888,12748.714285714286,15445.433333333332,1872.0157681385028,2498.990565850594,1377.0,1422.7
103,2024-10-24,10808,6175,43076,1729,6318,1675,1086,1352,82,547.34777565,679.702386847173,1227.050162497173,11799.57142857143,15185.5,1961.241828555956,2181.5965268890595,1395.5714285714287,1420.1333333333334
104,2024-10-25,14070,6848,43173,1675,7890,2844,1661,1227,84,527.6193220125,0.0,527.6193220125,12014.0,15156.333333333334,1962.4139249166706,2180.1924230194763,1384.2857142857142,1409.5666666666666
105,2024-10-26,12704,6889,43151,1807,7107,2382,1408,1317,100,506.4499468875,0.0,506.4499468875,12523.285714285714,15086.5,1966.6158314434563,2124.23512454026,1398.5714285714287,1399.8666666666666
106,2024-10-27,8967,5282,43153,1512,5572,1114,769,1186,75,447.3569031,0.0,447.3569031,12258.285714285714,14884.633333333333,1959.6308829738132,2107.502607119427,1380.857142857143,1389.0
107,2024-10-28,12381,6589,43178,1610,7335,2030,1406,1324,84,495.5918729,0.0,495.5918729,11962.142857142857,14752.066666666668,1949.525823955956,2111.7467851923434,1286.4285714285713,1378.0666666666666
108,2024-10-29,13823,7707,43107,1649,8181,2540,1453,2034,89,515.27035635,0.0,515.27035635,12267.285714285714,14734.5,715.5941928797232,2031.1486479180749,1385.2857142857142,1394.5666666666666
109,2024-10-30,12843,7204,43163,1815,7399,2256,1373,1386,89,507.9270224,0.0,507.9270224,12228.0,14570.6,603.8950837353107,2028.0033891655746,1403.7142857142858,1390.5666666666666
110,2024-10-31,13159,6827,43167,1708,7586,2488,1377,1261,79,512.0632969625,0.0,512.0632969625,12563.857142857143,14170.766666666666,501.7541029446432,1911.3218136783091,1390.7142857142858,1386.6666666666667
111,2024-11-01,13383,6997,43157,1860,7709,2263,1551,1327,98,509.1194067375,0.0,509.1194067375,12465.714285714286,13799.466666666667,499.11125790535743,1611.491906240242,1405.0,1384.4333333333334
112,2024-11-02,10270,5427,43166,1580,5844,1946,900,1181,93,471.41044605,0.0,471.41044605,12118.0,13356.066666666668,494.10561492857175,1500.8997091467913,1385.5714285714287,1378.9
113,2024-11-03,14226,7271,43168,1697,8073,2791,1665,1266,82,540.7939691125,10287.6478774948,10828.441846607298,12869.285714285714,13355.7,1977.1177497153287,1757.4006014174372,1397.0,1376.2
114,2024-11-04,11885,6132,42890,1597,6836,2192,1260,1221,96,493.7898718625,0.0,493.7898718625,12798.42857142857,13290.266666666666,1976.8603209956857,1708.9156737005194,1382.2857142857142,1373.4333333333334
115,2024-11-05,12911,7278,43149,1672,7858,2125,1256,2058,78,493.3951195875,6886.26491938333,7379.66003897083,12668.142857142857,13319.7,2957.4874185129474,1912.4194796632523,1385.7142857142858,1398.3
116,2024-11-06,20783,9208,43145,1896,10305,5738,2844,1355,77,625.7849344125,2076.55007926456,2702.3350136770596,13802.42857142857,13484.833333333334,3270.9742744096698,1961.91774876476,1381.2857142857142,1397.1333333333334
117,2024-11-07,13767,7124,43130,1707,7613,2774,1673,1430,84,225.5723695875,0.0,225.5723695875,13889.285714285714,13404.966666666667,3230.0469990703846,1913.7133872346044,1405.4285714285713,1399.9
118,2024-11-08,13972,7040,43067,1675,8025,2638,1634,1294,83,906.3307739875,2688.54895358911,3594.87972757661,13973.42857142857,13378.666666666666,3670.8699020474,1982.7715403116736,1400.7142857142858,1375.5333333333333
119,2024-11-09,13961,7309,43019,1767,7926,2721,1547,1394,77,649.5687667,0.0,649.5687667,14500.714285714286,13318.0,3696.3210907116854,1957.4477502774591,1431.142857142857,1376.5666666666666
120,2024-11-10,21095,9675,43151,2029,10856,5291,2919,1487,85,648.22381285,0.0,648.22381285,15482.0,13658.3,2242.0042287463575,1961.7124273795423,1462.7142857142858,1383.3666666666666
121,2024-11-11,20617,9443,43149,2010,10897,4824,2886,1652,100,728.178733675,0.0,728.178733675,16729.428571428572,13948.8,2275.4883518624288,1969.1047670791256,1524.2857142857142,1393.4
122,2024-11-12,26901,11516,43142,2227,13111,7696,3867,1592,114,744.8187762,2493.77004491485,3238.5888211148504,18728.0,14430.9,1683.9067493115745,2059.8143645571204,1457.7142857142858,1404.8333333333333
123,2024-11-13,25391,10946,43128,2137,12560,7074,3620,1517,87,739.5144334875,0.0,739.5144334875,19386.285714285714,14849.733333333334,1403.5038092844948,2063.6080054858708,1480.857142857143,1408.4666666666667
124,2024-11-14,23771,10609,43174,2285,11984,6141,3361,1401,89,749.65528655,0.0,749.65528655,20815.428571428572,14929.133333333333,1478.3727974219946,2034.278096502893,1476.7142857142858,1409.0
125,2024-11-15,19150,9169,43169,1990,10003,4693,2464,1427,98,636.0232817625,0.0,636.0232817625,21555.14285714286,15002.633333333333,1055.6790194485502,1714.613370576278,1495.7142857142858,1410.9333333333334
126,2024-11-16,16206,7918,43160,1927,8482,3844,1953,1433,107,579.0599348125,0.0,579.0599348125,21875.85714285714,14961.1,1045.6063291789076,1713.833110417528,1501.2857142857142,1417.9666666666667
127,2024-11-17,21445,9319,43164,2083,10731,5810,2821,1421,105,653.312458025,0.0,653.312458025,21925.85714285714,15256.966666666667,1046.3332784896218,1718.296370768778,1491.857142857143,1421.8
128,2024-11-18,18610,8871,43160,2045,9593,4447,2525,1524,112,622.728433275,32913.5508091996,33536.2792424746,21639.14285714286,15572.666666666666,5733.204779746708,2820.271125477931,1473.5714285714287,1432.0333333333333
129,2024-11-19,16071,8343,43168,1912,8789,3381,1989,1467,89,648.21223395,0.0,648.21223395,20092.0,15747.633333333333,5363.1509815803,2825.336481863348,1455.7142857142858,1437.2666666666667
130,2024-11-20,18290,8074,43156,1485,9503,4700,2602,1141,83,626.53792835,0.0,626.53792835,19077.571428571428,15875.5,5347.011480846371,2827.3435032741813,1402.0,1409.1333333333334
131,2024-11-21,15177,7464,43143,983,8219,3766,2209,1255,98,621.7239933875,0.0,621.7239933875,17849.85714285714,15991.833333333334,5328.735581823157,2542.9745772576434,1381.142857142857,1406.2333333333333
132,2024-11-22,18371,8563,43175,1647,9334,5017,2373,1291,106,616.8418606875,0.0,616.8418606875,17738.571428571428,16166.933333333332,5325.995378812442,2520.5419464001975,1361.7142857142858,1407.3666666666666
133,2024-11-23,17256,8410,43176,1830,9096,4106,2224,1417,88,600.822835125,0.0,600.822835125,17888.571428571428,16381.866666666667,5329.104364571372,2499.6677021544583,1359.4285714285713,1409.5333333333333
134,2024-11-24,19694,8730,43174,1839,10055,5138,2662,1324,108,669.9409745625,0.0,669.9409745625,17638.428571428572,16569.333333333332,5331.479866933872,2504.4117572394584,1345.5714285714287,1412.7666666666667
135,2024-11-25,21713,9648,43177,1512,11376,5609,3216,1320,91,703.6626870375,9964.76681003364,10668.42949707114,18081.714285714286,16869.633333333335,2064.6441890190913,2843.144408912246,1316.4285714285713,1412.8666666666666
136,2024-11-26,22782,9783,43161,1847,11359,6309,3267,1205,102,694.6383113375,14302.4022791896,14997.0405905271,19040.428571428572,17330.133333333335,4114.476811387249,3328.1338651598167,1279.0,1413.5
137,2024-11-27,17261,8118,43153,1518,8732,4804,2207,1248,80,614.5134009,0.0,614.5134009,18893.428571428572,17492.8,4112.759021751534,3332.0979160931497,1294.2857142857142,1410.9666666666667
138,2024-11-28,14861,7516,43169,1313,8052,3584,1912,1096,105,625.3525002,0.0,625.3525002,18848.285714285714,17527.4,4113.277379867605,3335.7673208881492,1271.5714285714287,1379.7
139,2024-11-29,15082,7550,42369,1517,8032,3781,1752,1228,84,588.9453436875,0.0,588.9453436875,18378.428571428572,17602.033333333333,4109.29216315332,3338.4679315977332,1262.5714285714287,1374.4333333333334
