to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,42166,System,3,42167,System
cx0000000000000000000000000000000000000000,1.9569974999999644,1111,governance,761,0,governance
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,47.96795338749998,507,bnUSD,3386,35,bnUSD
cxb2f67b60ef68f8f239d247e1f23412c0685d4b9b,2.290194524999992,350,unknown_cx,0,130,unknown_cx
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,1.6999045124999999,321,Relay_4,0,0,Relay
cx02da5d1c7f21d9d13534b326fa9a5b7234838221,13.74933289999999,288,ICON Pyth verifier,0,0,ICON Pyth verifier
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,0.8414374999999983,214,Blobble Stake Token,202,0,Blobble
cxba62bb61baf8dd8b6a04633fe33806547785a00c,6.3374257499999995,190,MyID_3,160,0,MyID
cx2609b924e33ef00b648a409245c7ea394c467824,8.438786349999997,85,sICX,436,30,sICX
cx508002ec116fbf3ab406329c0df28e70d7e75fb3,5.102196774999997,64,Sui,456,5,Sui
cx66d4d90f5f113eba575bf793570135f9b10cece1,6.151064687499998,63,balanced_loans,169,79,Balanced
cx5a0af85407c69945eb318d4ac18e9e842184163c,3.1749453999999977,57,GangWar Simulation,167,38,GangstaBet
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,3.8834415374999995,44,Injective,302,2,Injective
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,2.504580137499999,40,Balanced Savings,109,2,Balanced
cx69bcdf1753472c1444188ec3f5188657e30c8322,0.07383287499999999,23,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,2.3379723249999995,23,balanced_rewards,102,22,Balanced
cx3975b43d260fb8ec802cef6e60c2f4d07486f11d,1.8314719999999993,23,Wrapped ICX,151,13,Wrapped ICX
cxabea09a8c5f3efa54d0a0370b14715e6f2270591,0.5015101874999996,22,Balanced Asset Manager,88,22,Balanced
cx66a031cc3bd305c76371fb586e93801b948254f0,1.9770311249999997,22,Avalanche,158,1,Avalanche
cxa07f426062a1384bdd762afa6a87d123fbc81c75,1.6823532374999992,19,xCall,128,84,xCall
cx518f64edcd35db9044a2de63fdc10abfd5f7d611,3.475489974999999,17,Stellar,205,3,Stellar
cxdbfb9d63e84e6ad6ab301a2f2ef6b6e6e9227cbe,0.2440701999999996,17,unknown_cx,0,17,unknown_cx
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,1.6736167874999994,13,balanced_baln,86,9,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,0.5324223124999996,13,balanced_dex,20,26,Balanced
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,0.12288818750000001,13,MyID_2,13,0,MyID
cx288d13e1b63563459a2ac6179f237711f6851cb5,0.9215405749999999,12,Ethereum,72,6,Ethereum
hxb568381d35d3e7a6383200e8a0d30310af20b929,0.015,12,binance_hot,0,0,binance
