,date,Transactions (fees-incurring),other_msg_count,system_count,p2p_count,p2c_count,c2c_count,c2p_count,Active wallet count,cx_address_count,tx_fees_L1,tx_fees_DEX,Fees burned,Transactions (MA7),Transactions (MA30),Fees burned (MA7),Fees burned (MA30),Active wallet count (MA7),Active wallet count (MA30)
0,2024-07-28,14660.0,10258.0,42442.0,1524.0,6398.0,1563.0,5175.0,4500.0,111.0,495.328898925,0.0,495.328898925,,,,,,
1,2024-07-29,17782.0,11541.0,43060.0,1660.0,7724.0,2503.0,5895.0,4505.0,108.0,548.0219375875,529.716867241776,1077.738804829276,,,,,,
2,2024-07-30,18004.0,12279.0,43146.0,1641.0,8422.0,2507.0,5434.0,5193.0,114.0,533.35467315,0.0,533.35467315,,,,,,
3,2024-07-31,20839.0,12867.0,42975.0,2071.0,8915.0,3557.0,6296.0,4559.0,118.0,583.9395628125,729.848085325764,1313.787648138264,,,,,,
4,2024-08-01,24199.0,13912.0,43137.0,1915.0,10806.0,4546.0,6932.0,4575.0,113.0,683.7258799875,6140.53673618485,6824.26261617235,,,,,,
5,2024-08-02,18541.0,11306.0,43139.0,1710.0,7912.0,3023.0,5896.0,4517.0,115.0,548.270731875,1333.08946015386,1881.3601920288602,,,,,,
6,2024-08-03,16562.0,10940.0,43143.0,1825.0,7113.0,2324.0,5300.0,4540.0,112.0,520.8716136125,1313.3400869559,1834.2117005684,18655.285714285714,,1994.2920762588785,,4627.0,
7,2024-08-04,23676.0,13348.0,43127.0,2000.0,10127.0,4624.0,6925.0,4459.0,119.0,698.273739075,1148.81387797874,1847.08761705374,19943.285714285714,,2187.4004645629843,,4621.142857142857,
8,2024-08-05,42651.0,20352.0,43143.0,2439.0,18404.0,11455.0,10353.0,4731.0,122.0,925.6117845,839.543971911538,1765.155756411538,23496.0,,2285.602886217593,,4653.428571428572,
9,2024-08-06,19972.0,12033.0,43141.0,1765.0,8808.0,3163.0,6236.0,4519.0,118.0,571.186869975,0.0,571.186869975,23777.14285714286,,2291.0074857640216,,4557.142857142857,
10,2024-08-07,19923.0,12098.0,43126.0,1754.0,8770.0,3271.0,6128.0,4564.0,114.0,566.0900808625,6698.41787228725,7264.50795314975,23646.285714285714,,3141.1103864799484,,4557.857142857143,
11,2024-08-08,20116.0,12466.0,43093.0,1654.0,8907.0,3398.0,6157.0,4532.0,111.0,591.77229625,0.0,591.77229625,23063.0,,2250.754626491041,,4551.714285714285,
12,2024-08-09,18066.0,11691.0,43126.0,1732.0,8237.0,2339.0,5758.0,4548.0,113.0,544.9290663625,10844.9192967596,11389.848363122099,22995.14285714286,,3609.110079504361,,4556.142857142857,
13,2024-08-10,14386.0,9923.0,43150.0,1730.0,6106.0,1445.0,5105.0,4394.0,103.0,488.545686275,1619.79616066808,2108.34184694308,22684.285714285714,,3648.2715289864577,,4535.285714285715,
14,2024-08-11,20312.0,12245.0,43126.0,1867.0,8790.0,3458.0,6197.0,4535.0,109.0,569.054487275,2582.42141729762,3151.47590457262,22203.714285714286,,3834.6127129177266,,4546.142857142857,
15,2024-08-12,20883.0,12544.0,43025.0,1840.0,8730.0,3895.0,6418.0,4515.0,114.0,594.2652195875,607.075831734313,1201.3410513218132,19094.0,,3754.067755047766,,4515.285714285715,
16,2024-08-13,14543.0,8620.0,43148.0,1822.0,8660.0,2470.0,1591.0,2152.0,113.0,572.8505672,1336.54741689443,1909.3979840944298,18318.428571428572,,3945.2407713505413,,4177.142857142857,
17,2024-08-14,14309.0,7531.0,43157.0,2228.0,7736.0,2658.0,1687.0,1376.0,110.0,533.5218251875,1765.13601106493,2298.65783625243,17516.428571428572,,3235.833611793782,,3721.714285714286,
18,2024-08-15,14670.0,7216.0,43138.0,1708.0,8122.0,3081.0,1759.0,1297.0,107.0,539.4724123625,5316.1704441786,5855.6428565411,16738.428571428572,,3987.815120406796,,3259.5714285714284,
19,2024-08-16,15670.0,8003.0,43134.0,1705.0,8811.0,3142.0,2012.0,1231.0,112.0,543.993461725,929.331740088179,1473.3252018131789,16396.14285714286,,2571.168954505522,,2785.714285714286,
20,2024-08-17,8291.0,5084.0,43146.0,1501.0,5414.0,823.0,553.0,1242.0,99.0,438.03838465,1159.66883840252,1597.70722305252,15525.42857142857,,2498.2211510925845,,2335.4285714285716,
21,2024-08-18,8389.0,5628.0,43158.0,853.0,5150.0,1520.0,866.0,985.0,105.0,467.7197150875,0.0,467.7197150875,13822.142857142857,,2114.8274097375675,,1828.2857142857142,
22,2024-08-19,11442.0,6510.0,43130.0,1627.0,6865.0,1786.0,1164.0,1335.0,109.0,477.5620297625,0.0,477.5620297625,12473.42857142857,,2011.4304066576656,,1374.0,
23,2024-08-20,12331.0,6886.0,43117.0,1704.0,6965.0,2139.0,1523.0,1283.0,114.0,535.8441794625,0.0,535.8441794625,12157.42857142857,,1815.2084345673898,,1249.857142857143,
