IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,4605272.528219123,3746.0,0.8915776359041097,4105957.993403748
bnUSD,1323352.9239245337,3030.0,1.045948634752169,1384159.184074157
BALN,451085.77278347674,2099.0,0.7111117875173949,320772.4102077236
GBET,489943.57868494873,1519.0,0.1822832979922779,89308.53135283157
FIN,23556.406234282756,1437.0,5.525334774775035,130157.03053500995
OMM,1559967.12436074,1057.0,0.09005241967562554,140478.81416311208
METX,1876434.0634527784,999.0,0.001380256255912507,2589.9598548880235
CFT,3495535.280093195,865.0,0.116822506215178,408357.19198406127
IUSDC,266374.279715,511.0,1.0198690206804881,271666.87578740745
USDS,143362.0559079112,261.0,1.016631028283678,145746.3143145219
oICX,148293.31705052487,88.0,0.8915776359041097,132215.00503628555
obnUSD,51860.95508527163,64.0,1.045948634752169,54243.89516838341
IUSDT,27178.055636,62.0,1.0412209644552324,28298.361301333884
oOMM,55227.85804318123,57.0,0.09005241967562554,4973.402250290427
oIUSDC,52492.121346,48.0,1.0198690206804881,53535.08839058637
TAP,1047603.0269704621,44.0,0.0019374987052511677,2029.7295083724744
finICX,250296.694674815,42.0,5.525334774775035,1382973.0310980047
UP,3.700149995246665,32.0,2.4528858445402464,9.076045546016205
oUSDS,52525.926860436986,32.0,1.016631028283678,53399.48703567931
MRS,236.0,20.0,,
dIUSDC,7260.157392,20.0,1.0198690206804881,7404.409609365247
dUSDS,6090.763147687483,20.0,1.016631028283678,6192.058801865856
dbnUSD,15846.755446380319,16.0,1.045948634752169,16574.892224392992
oBALN,2823.643627654033,15.0,0.7111117875173949,2007.926267373161
dBALN,495.91012298510145,8.0,0.7111117875173949,352.6475340039066
LDX,250.0,3.0,,
LEND5,20.1,3.0,,
ICX,,,0.8252244,
