IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10088.0,2032071.895088982,332777.42188753776,2457.0,0.9994407782923781,332591.3255294118
sICX,12251.0,1406373.230726257,537116.997875099,968.0,0.19326178217776754,103804.18824731381
BST,463.0,8.068693898683248,855.1527208078544,728.0,1.1336840433614093,969.4729942169587
FRMD,996.0,7261.708607785956,82516.93222118074,584.0,0.002285630406010791,188.60320929546225
$unknown,,,44867.013119061594,480.0,,
INJ,35.0,171322.66103742903,1069.1561512894016,206.0,21.483914903643203,22969.65977300818
ETH,183.0,190357.2231640642,7.351995485205849,189.0,3286.4816014925987,24162.197896385675
AVAX,63.0,206048.4913620391,855.6138898637903,143.0,26.627190175219635,22782.593761962573
BTCB,171.0,6951.501345936267,0.20266372953492573,120.0,58927.66107084208,11942.49956538691
CROWN,1298.0,3119.7726273201133,54517.560603923586,115.0,0.000557888831488775,30.414738180941402
GBET,2929.0,2918.329601320846,140883.68134025708,98.0,0.0007384981504394186,104.04233809687629
CODE,258.0,0.667460313306488,555554.0,97.0,3.6822117401782758e-06,2.045667461103002
FIN,2282.0,2873.420344844422,108740.84345270881,85.0,0.007651873635012792,832.0711930648359
BALN,16577.0,369727.8942326122,57461.22875908263,75.0,0.17306458556143897,9944.503741041673
BNB,41.0,155625.38883301307,14.147057282103383,69.0,563.5418866318691,7972.459351045663
archUSDC,59.0,0.8628817852194438,59900.936773,28.0,1.0535611977557833,63109.302693255326
IUSDC,5615.0,21704.869954221715,66.980561,13.0,0.6027057142610548,40.369566859111146
CFT,19460.0,23491.408759937254,65484.68211190564,10.0,0.0011949281542124248,78.2494903251668
USDS,5459.0,1303.6512692617025,0.1835110093251818,10.0,0.12279962259075199,0.022535082686380294
BTC,7.0,43084.665634530094,0.050039,6.0,60911.53017589093,3047.9520584714064
sARCH,137.0,31612.172763250026,25666.6077,6.0,0.05757777087982342,1477.8260574129117
oIUSDC,5615.0,21704.869954221715,1.117797,4.0,0.6027057142610548,0.6737026392838642
oUSDS,5459.0,1303.6512692617025,0.5624285017459556,4.0,0.12279962259075199,0.06906600774868545
OMM,13922.0,11648.046854517104,21332.51242964135,3.0,0.002815238391313387,60.05610797509634
finMICX,12251.0,1406373.230726257,0.000883145370353632,2.0,0.19326178217776754,0.00017067824819658748
ICX,,,,,0.1517,
