IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9843.0,1213038.9466371925,155278.879105882,1026.0,1.012703068914523,157251.39740813393
sICX,12041.0,943829.7250688921,875343.8447401742,934.0,0.24063343224812703,210636.99375709976
FRMD,864.0,12540.657568608036,29461.38665845497,756.0,0.015450024714808618,455.17915200566216
BST,262.0,3.6699474468498696,313.5763705104574,635.0,1.0142947937375746,318.0588800478817
GBET,2839.0,12397.976933619999,249852.36727588554,467.0,0.005257353759094642,1313.562282316572
CFT,19104.0,54495.118350260134,2116524.3284126814,413.0,0.004762713415538818,10080.398813245363
$unknown,,,7923.8826244587235,272.0,,
CROWN,1174.0,18918.46015636625,498071.9465682959,171.0,0.007848545868741494,3909.1405185746326
BALN,16377.0,379143.0856505815,83209.65514491424,153.0,0.09387589028991843,7811.380457445915
CODE,243.0,17.871403291412346,555879.2448807971,132.0,1.1101566671724738e-05,6.171130498472172
OMM,13884.0,23007.209578908536,4790521.378787863,97.0,0.003120874812116532,14950.617507964802
BTCB,136.0,245082.1716786744,0.7795240574561138,79.0,28312.938539681672,22070.616728958234
IUSDC,5581.0,126197.3011300171,3584.308208,72.0,1.0195605397309808,3654.4192111106645
FIN,2255.0,17535.152123769614,6001.637814508122,61.0,0.0922865667419074,553.870548729359
USDS,5430.0,15463.507024847786,313.40247782235264,45.0,1.023453249555101,320.7527843459073
ETH,111.0,29654.46102299974,0.9718279631793021,36.0,1821.7408405265392,1770.4186904894564
BUSD,63.0,4.432533243286574,22272.0,11.0,1.2343381732061642,27491.17979364769
XCROWN,1174.0,18918.46015636625,71636.98882571289,11.0,0.007848545868741494,562.2461926971295
VOID,153.0,677.6984211682135,1589.5591970325181,7.0,0.011593724217280114,18.428910957436237
oIUSDC,5581.0,126197.3011300171,9.297101000000001,4.0,1.0195605397309808,9.478957313493442
oUSDS,5430.0,15463.507024847786,2.8103742898923887,4.0,1.023453249555101,2.8762866994564744
METX,11416.0,1024.0130769512652,276552.1818315389,3.0,4.6419198447732684e-05,12.837330609591659
NPT,464.0,1.0455300121751192,26.325,3.0,0.000201703474891423,0.00530984397651671
IUSDT,3479.0,9123.878113700937,0.067086,2.0,0.9865105720984533,0.06618104823979684
CLAW,535.0,1092.5373279833059,111852.30234556625,2.0,3.224351076979574e-05,3.6065109153057144
UP,,,0.036836915245406485,1.0,0.5922156342810062,0.02181539712701407
IDOGE,1741.0,49.71314177422311,28890.0,1.0,1.1707508466830994e-07,0.0033822991960674744
finICX,12041.0,943829.7250688921,902.0514560341938,1.0,0.24063343224812703,217.06373792992852
finMICX,12041.0,943829.7250688921,74.57100696386762,1.0,0.24063343224812703,17.944277351914447
ICX,,,,,0.20164032,
