IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3616599.2709296118,1749.0,0.16955842677825012,613224.8826661913
bnUSD,530360.2353441112,1661.0,1.019810401850745,540866.8847319337
FRMD,31528.876212707517,1210.0,0.011401415166877323,359.4738074461611
METX,463441.6667446912,730.0,6.5972359820873e-05,30.57434039446588
BALN,755947.3565968641,671.0,0.11248572424960246,85033.28590137075
GBET,77274.51790970106,579.0,0.0074751706051118,577.6402048027826
OMM,2129565.197513247,421.0,0.010200064974593876,21721.70338226896
FIN,63687.460840729924,242.0,0.09252246871652144,5892.521103271119
USDS,27323.798478594606,214.0,1.0031063919797005,27408.676907043468
IUSDC,85871.065984,211.0,1.021175849100236,87689.4587193536
CFT,1656333.5725492716,159.0,0.003949869597292616,6542.301621187432
CODE,595785.0606781193,157.0,,
CROWN,1028112.7295255006,93.0,,
oICX,181202.79782860586,54.0,0.16955842677825012,30724.461327635727
dbnUSD,12253.116115917088,24.0,1.019810401850745,12495.855270097245
dIUSDC,849.337757,18.0,1.021175849100236,867.323205177365
XCROWN,34655.52494029417,16.0,,
oIUSDC,28729.586627,15.0,1.021175849100236,29337.960018125512
obnUSD,86857.51163511645,13.0,1.019810401850745,88578.19384436386
IUSDT,1698.3025229999998,11.0,1.0089095271397412,1713.4335954201595
oUSDS,2606.5489329243665,11.0,1.0031063919797005,2614.6458956242996
dUSDS,4056.4721119709475,8.0,1.0031063919797005,4069.073104405453
VOID,901.9154967666963,5.0,,
dICX,10366.090038327486,5.0,0.16955842677825012,1757.6579187404989
oBALN,16724.687083696754,5.0,0.11248572424960246,1881.288539457601
oOMM,6887.25,5.0,0.010200064974593876,70.25039749627167
finOMM,0.40386851479193436,4.0,0.010200064974593876,0.004119485092070459
CLAW,94801.79821406843,2.0,,
FinICX,2665.850933469571,2.0,0.09252246871652144,246.65110959484784
UP,0.062231016362757616,2.0,0.4407049062145943,0.02742551422978798
OWT,0.5,1.0,,
IDOGE,18900.0,1.0,,
IAM,2836.0994199201477,1.0,0.008504503972563214,24.119618783295124
ICX,,,0.148343705,
