IRC Token,Amount,No. of Transactions
BALN,738140.1243685064,5256
sICX,2891956.2375615276,3144
bnUSD,1460054.318430398,2701
IAM,9314.612951612888,2000
METX,255473.42918407454,837
CODA,1345.9278192224085,569
PGT,3000.0,534
IWIN,341.56209999999965,224
UP,5.621111839062544,122
TAP,938052.2856492987,90
ACT,2784.0,55
SEED,517.715993,31
EPX,626.0,20
LDX,2744.0,18
HGC,31750.0,4
SBR,35.0,3
ICXIOU,263.87346,2
