IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,1405827.8027167125,2586.0,1.002540979671073,1409399.9825844448
sICX,3283204.230840745,2407.0,0.34951988749624296,1147545.173390646
GBET,453653.2272675695,1159.0,0.031156609589564076,14134.296491021447
BALN,1331773.9657852608,911.0,0.2280129369204028,303661.69325282937
METX,1079721.0182037153,845.0,0.000236280559532333,255.11708631999414
OMM,2648298.2298478424,645.0,0.025841082832732357,68434.89392327657
FIN,25460.747471901428,501.0,0.6026024400997709,15342.708553331875
IUSDC,515974.9513,375.0,0.9964711324239389,514154.14402429777
USDS,206296.69110591052,292.0,0.9970645541648215,205691.1183431926
CFT,743671.5325454839,139.0,0.014291759459181007,10628.374659780555
oICX,269438.75711041037,130.0,0.34951988749624296,94174.20407235816
finOMM,1959.5552180363372,86.0,0.6026024400997709,1180.8327558989354
obnUSD,132508.78902213965,77.0,1.002540979671073,132845.4911612834
oIUSDC,229430.114939,51.0,0.9964711324239389,228620.48644541978
CLAW,7902749.74340753,48.0,,
dbnUSD,45815.56663854243,43.0,1.002540979671073,45931.98306198965
oUSDS,55432.87877219405,29.0,0.9970645541648215,55270.15855907027
dUSDS,27885.589332486306,28.0,0.9970645541648215,27803.732695418763
dIUSDC,2298.63622,25.0,0.9964711324239389,2290.5246371740823
IUSDT,289.916747,21.0,1.050624316706659,304.5935842186923
TAP,577065.4948065499,10.0,0.0006943547168717468,400.6881482628564
UP,1.3022807213593852,9.0,0.9379246520957923,1.221441192512059
oOMM,1702.24,8.0,0.025841082832732357,43.98772484119033
finOICX,9530.04142078579,5.0,0.6026024400997709,5742.826214417405
finICX,16779.08106080043,5.0,0.6026024400997709,10111.115189870192
IAM,113.55592243961607,2.0,,
oBALN,7042.203626635984,2.0,0.2280129369204028,1605.7135313007825
CHIU,262913.84567101934,2.0,,
HGC,5000.0,1.0,,
ICX,,,0.3157,
