IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,813848.1896027013,1649.0,0.307327792480725,250118.16752503274
bnUSD,308366.3278967634,1377.0,0.99180068419176,305837.9349897106
FRMD,3268153.6035821266,1187.0,,
GBET,156809.02873600498,869.0,0.0240296592667187,3768.0675304713013
OMM,3423501.6566328527,848.0,0.021830817236559007,74737.8389750088
METX,1330944.0455153116,823.0,0.000138229051533099,183.97513305520727
BALN,412704.5970923544,720.0,0.21725631099289341,89662.67829409332
FIN,24295.046698693433,378.0,0.32191348758291577,7820.903213766207
IUSDC,386528.484696,324.0,0.9933942308795615,383975.16676762525
USDS,7548.213731226326,137.0,0.9953526874160201,7513.134822566628
CFT,1481432.6936232576,76.0,0.00899477691168381,13325.156588816031
finOMM,31546.870067102544,57.0,0.021830817236559007,688.6939548203896
IUSDT,3338.988217,37.0,1.0073611305082648,3363.5669450308956
obnUSD,25131.69566169641,36.0,0.99180068419176,24925.632952169584
oICX,22572.596992434355,28.0,0.307327792480725,6937.186404241903
oOMM,56817.060000000005,26.0,0.021830817236559007,1240.3628527786075
CLAW,405726.794720528,20.0,,
dICX,6937.334391957555,16.0,0.307327792480725,2132.035664380928
UP,1.6600225045940369,15.0,0.8197552168360247,1.3608121082061655
oIUSDC,110721.275211,15.0,0.9933942308795615,109989.8760302356
TAP,474037.8787663344,13.0,0.000944526232106407,447.74121150687955
dbnUSD,2075.120294978593,12.0,0.99180068419176,2058.1057283399755
oUSDS,1518.7407792102285,11.0,0.9953526874160201,1511.6827160752014
IDOGE,8901034.130804345,11.0,,
dIUSDC,5303.0905299999995,9.0,0.9933942308795615,5268.059538334035
finUSDS,1501.7423674183829,2.0,0.32191348758291577,483.4311229466761
dUSDS,1.2142683544551418,1.0,0.9953526874160201,1.208625269851154
finICX,471.51534779328125,1.0,0.307327792480725,144.9097709580904
finIUSDC,52440.092849,1.0,0.32191348758291577,16881.173178193512
finOICX,9056.562994128832,1.0,0.307327792480725,2783.333512448239
ICX,,,0.27561729,
