IRC Token,Amount,No. of Transactions
BALN,604429.1354722285,3334
sICX,2718621.5691294097,2153
IAM,8064.515938709685,1959
bnUSD,1551303.6129709617,1739
METX,375400.56692239706,830
PGT,3000.843807986447,569
UP,6.99316245847384,149
TAP,761427.3810985214,77
ACT,4107.0,48
SEED,138.88621400000002,41
EPX,18.200000000000003,8
ICXIOU,4127.725697999999,7
SPORTS,3700000.0,6
HGC,34500.0,5
LDX,500.0,5
