IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,13341043.03,14490,1.072617672,14309838.52
sICX,23590904.34,10476,0.714974844,16866903.16
BALN,1857465.662,3883,0.771019792,1432142.789
FIN,43286.29062,3734,10.76328929,465902.8684
IUSDC,3710419.901,2037,1.048319941,3889707.17
OMM,6739269.763,1994,0.09944197,670166.2611
GBET,1160437.529,1716,0.09926636,115192.4094
USDS,1365355.146,1667,1.015820582,1386955.858
METX,4810182.212,1243,0.001184604,5698.161641
CFT,10135818.75,1007,0.0437667,443611.3385
oICX,1672322.757,341,0.714974844,1195668.703
oIUSDC,1051036.729,232,1.048319941,1101822.761
obnUSD,1051234.388,195,1.072617672,1127572.583
dbnUSD,326770.6141,191,1.072617672,350499.9355
dIUSDC,211835.0543,169,1.048319941,222070.9115
dUSDS,183532.7721,139,1.015820582,186436.3672
finICX,444564.4226,128,0.714974844,317852.3789
oUSDS,191833.4089,105,1.015820582,194868.325
oOMM,439908.7351,86,0.09944197,43745.39121
TAP,877328.7433,56,0.002145602,1882.398562
IUSDT,11371.6017,48,0.91305671,10382.91724
IWIN,1178.8387,44,,
UP,7.117226365,40,1.963611485,13.97546743
IAM,2155.114075,28,,
oBALN,108148.3597,24,0.771019792,83384.52585
LDX,1826726,18,,
dBALN,2038.681902,11,0.771019792,1571.864097
HGC,5000,1,,
ICX,,,0.665,
