to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,1294251,System,172,1294281,System
cx0000000000000000000000000000000000000000,369.60267202499773,67364,governance,25601,2,governance
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,62.6386359375,30495,MyID_1,0,30495,MyID
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,1877.1526480999992,18407,bnUSD,57428,521,bnUSD
hx11de4e28be4845de3ea392fd8d758655bf766ca7,18.0,14400,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,304.2478842874999,13959,FRAMD Token,23007,2424,FRAMD
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,120.17647199999995,12792,MyID_2,12792,0,MyID
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,13.133750000000001,10507,binance_hot,0,0,binance
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,37.45346027499999,9322,Relay_4,0,0,Relay
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,43.59389328749984,6131,GangstaBet Crown,6603,0,GangstaBet
cx69bcdf1753472c1444188ec3f5188657e30c8322,14.281016249999881,5060,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx2609b924e33ef00b648a409245c7ea394c467824,455.9901119999999,4102,balanced_sicx,21072,299,Balanced
cx32743b6f4588f5c1b025c5bb732ac62349365417,23.93371184999993,3590,Craft,6893,5649,Craft
cxa0af3165c08318e988cb30993b3048335b94af6c,137.33727102499992,3051,balanced_dex,6236,0,Balanced
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,294.1750600124999,2448,CraftRewards,16001,178,Craft
cx66d4d90f5f113eba575bf793570135f9b10cece1,144.47607312499994,2428,balanced_loans,7484,742,Balanced
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,210.76409477499996,2019,omm_lending,10313,0,Omm
cxba62bb61baf8dd8b6a04633fe33806547785a00c,57.00068737499999,1828,MyID_3,1745,0,MyID
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,195.41819279999996,1747,balanced_baln,10258,852,Balanced
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,20.142907874999953,1535,"ICONbet
 DAOdice(new),",6689,4970,ICONbet
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,47.38724972499995,1523,balanced_rewards,5027,0,Balanced
cx203d9cd2a669be67177e997b8948ce2c35caffae,202.43230137499995,1509,balanced_dividends,13711,237,Balanced
cxaa99a164586883eed0322d62a31946dfa9491fa6,182.52457857499994,1437,optimus_rewards,4814,58,Optimus
cxd47f7d943ad76a0403210501dab03d4daf1f6864,16.58647318749995,1396,"ICONbet
 Blackjack",3031,3664,ICONbet
cx2dc662031f3d62bcdba4f63e9bf827767c847565,23.451275812499954,1387,GangstaBet Skill,10717,10968,GangstaBet
hx8ae919a7a495467b036e039bcf101e8fd19bfe4d,1.7518099999998658,1345,unknown_hx,0,0,unknown_hx
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,9.433152387499964,1332,NebulaMultiToken,1483,0,Nebula
cx38fd2687b202caf4bd1bda55223578f39dbb6561,29.09483877499996,1242,"ICONbet
 Mini Roulette(new),",5383,3780,ICONbet
cx14002628a4599380f391f708843044bc93dce27d,666.102526075,1220,iAM Div,153085,153504,iAM 
hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,1.5175,1214,upbit_cold,0,0,upbit
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,199.74683147499996,1102,Balanced Router,11603,366,Balanced
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,166.14727749999997,1093,Inanis Treasury,991,195,Inanis
cx2e6d0fc0eca04965d06038c8406093337f085fcf,153.75180156249996,1075,Craft,6846,127,Craft
cx7e618534f5d96a25b15c50d1a70b74550fbc8a87,2.2743141249999574,1019,MRS_Token_V2,1019,0,MRS_Token_V2
cx5d6e1482434085f30660efe30573304d629270e5,11.29354592499997,1001,"ICONbet
 Baccarat",4352,4223,ICONbet
cx30f18d26f45d990112a4cd4825c0b79af73aac7c,230.70322953749996,923,Yetis,21366,21008,FRAMD
cx9c4698411c6d9a780f605685153431dcda04609f,8.653831624999958,911,Auction,3647,7,Craft
cx334db6519871cb2bfd154cec0905ced4ea142de1,3.39537493749998,823,unknown_cx,0,0,unknown_cx
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,6.610986087499981,736,NebulaPlanetToken,985,0,Nebula
cxcc711062b732ed14954008da8a5b5193b4d48618,1.330149999999928,719,peek_1,0,0,peek
cxae3034235540b924dfcc1b45836c293dcc82bfb7,56.474068737499984,697,ICON USD Coin,3521,16,ICON USD Coin
cxbcd02009daa4411a8c033b4a81025344cd485245,1.866847149999979,663,MAAR_Token,663,0,MAAR_Token
cxd4736a1f685279ad5c26fd77ca92e4d6f47b63b0,1.8628264999999595,660,sMAAR_Token,660,0,sMAAR_Token
cx7e7851253fcde669a0b9d9cf55db5146d619ac7b,1.3425864374999739,609,CRI10X_Token_V2,608,0,CRI10X_Token_V2
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,97.81019122499998,578,gangstabet_token,6758,227,GangstaBet
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,39.44678167499998,568,CROWN,3547,42,GangstaBet
cx27eae7726c18d6cdfffa071e01d1f3a0950d7c3f,2.833882024999998,516,OptimusStrategyLP,192,22,Optimus
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,29.424464424999986,515,optimus_dividends,4703,0,Optimus
cxbb2871f468a3008f80b08fdde5b8b951583acf06,51.68995452499998,511,Stably_USD,2398,3,Stably_USD
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,80.27111118749998,506,omm_token,3353,176,Omm
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,41.667215537499985,487,Finance Token,2017,67,Optimus
hx85532472e789802a943bd34a8aeb86668bc23265,0.5387500000000001,431,unkEx_c_01,0,0,unkEx_c
hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.51125,409,huobi,0,0,huobi
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,4.822768337499986,376,"ICONbet
 Levels",1881,873,ICONbet
cx44250a12074799e26fdeee75648ae47e2cc84219,5.917401899999989,369,balanced_governance,9,2,Balanced
