IRC Token,Amount,No. of Transactions
BALN,449338.3284832998,8447
sICX,2798263.7560630697,3577
LDX,419218.53125,3347
bnUSD,1106402.7551990782,2552
IAM,6535.805764501428,2017
IWIN,1653.0548000000033,1290
PGT,3000.004071774381,1100
METX,444605.21071616607,843
UP,907.997018746579,154
EPX,3220.3399999999997,74
TAP,506198.4580306162,63
ACT,2520.0,54
SEED,69343.79227900004,41
ICXIOU,2652.19147,5
HGC,500.0,1
SPORTS,10000000.0,1
