to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
System,0.0,42366,System,0,85349,System
cx0000000000000000000000000000000000000000,7.070332499999877,4745,governance,2059,0,governance
cxaf244cf3c7164fe6f996f398a9d99c4d4a85cf15,41.18174299999999,4624,balanced_airdrip,13488,0,Balanced
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,6.54174999999963,3425,MyID_1,0,3465,MyID
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,33.634604250000045,2319,Omm Lending Pool,34247,1,Omm
cx2609b924e33ef00b648a409245c7ea394c467824,25.809024999999938,2225,balanced_sicx,8712,1493,Balanced
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,15.549628750000053,2186,balanced_bnUSD,7798,1873,Balanced
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,7.213613249999803,2096,Metanyx,3220,495,Metanyx
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,14.230147999999986,1807,"ICONbet
 Levels",7470,2314,ICONbet
cx66f2ed0663d5aa7efe92ab41b1e0e19ac73007a4,3.4795882500000572,1639,LambdaX,3274,0,LambdaX
cx38fd2687b202caf4bd1bda55223578f39dbb6561,8.736511750000021,1623,"ICONbet
 Mini Roulette(new)",4860,3254,ICONbet
hx037c73025819e490e9a01a7e954f9b46d89b0245,2.3058250000000027,1444,MyID_related,0,0,MyID
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,6.517009750000002,1427,balanced_baln,2692,568,Balanced
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,11.92819000000002,1422,Omm Token,5159,1216,Omm
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,12.699861499999798,1408,MyID_2,1428,0,MyID
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,17.53917249999994,1151,Relay_1,0,8923,Relay
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,2.343826749999998,1080,balanced_rewards,2150,0,Balanced
