to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
System,43034,0.0,System,0,86645,System
hxa527f96d8b988a31083167f368105fc0f2ab1143,5818,7.2725,binance_us,0,0,binance
cx0000000000000000000000000000000000000000,4127,41.023537499999975,governance,1676,0,governance
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,3392,6.478719999999661,MyID_1,0,3416,MyID
cx5d6e1482434085f30660efe30573304d629270e5,1812,12.02807099999994,"ICONbet 
Baccarat",7510,6944,ICONbet
cx6cdbc291c73faf79366d35b1491b89217fdc6638,1491,10.980970749999948,"ICONbet 
War",4551,5153,ICONbet
hx037c73025819e490e9a01a7e954f9b46d89b0245,1443,2.3040949999998555,MyID_related,0,0,MyID
cx2ccc0c98ab5c2709cfc2c1512345baa99ea4106a,1428,5.41569,Relay_2,0,0,Relay
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,1398,18.59028574999996,Relay_1,0,9025,Relay
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,1395,3.252506999999957,Balanced Rewards,2392,124,Balanced
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,1237,11.160856999999883,MyID_2,1241,0,MyID
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,1156,6.900167999999982,"ICONbet 
DAOdice (new)",4232,3468,ICONbet
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,1116,5.008691999999961,Balance Token,2173,407,Balanced
cx203d9cd2a669be67177e997b8948ce2c35caffae,860,21.058484999999976,Balanced Dividends,5884,0,Balanced
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,837,1.694343749999997,Metanyx,947,0,Metanyx
cx2609b924e33ef00b648a409245c7ea394c467824,657,6.257419749999982,Staked ICX,2137,370,Balanced
cx82c8c091b41413423579445032281bca5ac14fc0,595,4.012607749999999,CraftMultiToken,517,244,Craft
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,531,3.2006624999999813,Balanced Dollar,1649,298,Balanced
hx11de4e28be4845de3ea392fd8d758655bf766ca7,482,0.6025,3-min_tx_bot_in,0,0,3-min_tx_bot_in
