to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
System,0.0,42586,System,0,85757,System
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,9.555729999999777,5003,MyID_1,0,5039,MyID
cx0000000000000000000000000000000000000000,5.4532650000000045,3708,governance,1580,0,governance
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,40.231562500001154,2879,Omm Lending Pool,55501,1,Omm
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,10.84541725000003,2167,Metanyx,5914,1118,Metanyx
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,14.494042500000036,2150,balanced_bnUSD,7564,1823,Balanced
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,18.119957999999926,2103,Omm Token,8047,1966,Omm
cx2609b924e33ef00b648a409245c7ea394c467824,23.5170807500001,2082,balanced_sicx,7837,1545,Balanced
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,17.496621249999702,1940,MyID_2,1960,0,MyID
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,16.772868499999866,1782,"ICONbet
 Levels",6685,2064,ICONbet
cxae3034235540b924dfcc1b45836c293dcc82bfb7,19.720797999999945,1703,ICON USD Coin,14456,359,Omm
hx037c73025819e490e9a01a7e954f9b46d89b0245,2.300680000000002,1441,MyID_related,0,0,MyID
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,18.48306475000011,1342,Relay_1,0,9078,Relay
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,3.9670084999999857,899,balanced_baln,1696,358,Balanced
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,1.8867352499999996,869,balanced_rewards,1754,0,Balanced
cx40d59439571299bca40362db2a7d8cae5b0b30b0,21.580075749999992,856,balanced_rebalancing,6640,830,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,2.912241499999999,835,balanced_dex,2480,0,Balanced
cxbb2871f468a3008f80b08fdde5b8b951583acf06,5.267572000000009,764,Stably_USD,3408,527,Stably_USD
cx38fd2687b202caf4bd1bda55223578f39dbb6561,3.4487787500000073,636,"ICONbet
 Mini Roulette(new)",2036,1456,ICONbet
cx203d9cd2a669be67177e997b8948ce2c35caffae,14.372148500000003,630,balanced_dividends,9316,0,Balanced
cx66d4d90f5f113eba575bf793570135f9b10cece1,3.5062632499999995,503,balanced_loans,2450,514,Balanced
hx11de4e28be4845de3ea392fd8d758655bf766ca7,0.6037499999999927,483,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx384018e03aa8b739472c7a0645b70df97550e2c2,0.8535824999999937,452,GangstaBet,0,0,GangstaBet
cx5d6e1482434085f30660efe30573304d629270e5,2.2386780000000015,338,"ICONbet
 Baccarat",1342,1250,ICONbet
cx43e2eec79eb76293c298f2b17aec06097be606e0,1.5229087499999983,287,balanced_staking,870,0,Balanced
cx334beb9a6cde3bf1df045869447488e0de31df4c,1.026806500000003,267,circle_arb_1,133,33,circle_arb
cxba62bb61baf8dd8b6a04633fe33806547785a00c,7.590358249999991,263,MyID_3,262,0,MyID
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,1.6144542499999988,247,"ICONbet
 DAOdice(new)",1123,741,ICONbet
cxd47f7d943ad76a0403210501dab03d4daf1f6864,1.5810687499999998,220,"ICONbet
 Blackjack",404,593,ICONbet
cx44250a12074799e26fdeee75648ae47e2cc84219,0.8917730000000006,217,balanced_governance,197,0,Balanced
cx82c8c091b41413423579445032281bca5ac14fc0,1.697441249999999,209,Craft,205,112,Craft
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.24000000000000019,192,binance_hot,0,0,binance
cxaf244cf3c7164fe6f996f398a9d99c4d4a85cf15,1.5592174999999997,186,balanced_airdrip,378,0,Balanced
cx9c4698411c6d9a780f605685153431dcda04609f,2.2783059999999984,184,Auction,713,0,Craft
