date,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2021-02-10,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,56092.42995793912,100,10,47.8926,3912.2277077999365,409.6999113671302,560.9242995793912,0.08538%,6.97461%,0.73040%,1.00000%
2021-02-10,hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,284.3583360033358,100,10,1.5792000000000002,13.659154391859298,2.714,2.843583360033358,0.55536%,4.80350%,0.95443%,1.00000%
2021-02-10,hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,99.24688299999994,100,10,0.18525511643614406,49.54521399974908,0.30162596683107534,0.9924688299999994,0.18666%,49.92118%,0.30391%,1.00000%
2021-02-10,hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,15.149799999999981,100,10,0.0001,10.0,0.0001,0.1514979999999998,0.00066%,66.00747%,0.00066%,1.00000%
2021-02-10,hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,100.0,100,10,0.9999,1.0001,1.0,1.0,0.99990%,1.00010%,1.00000%,1.00000%
2021-02-10,hxb09866aadc6d5b5e9c2c222f4419fa02e34939a9,5102.000000000001,100,10,8.999999999999943,2015.000000000001,9.0,51.02000000000001,0.17640%,39.49432%,0.17640%,1.00000%
2021-02-10,hxb0d886f01ca2697ce9961232a754bb3923142128,17302.578700000002,100,10,17.28759999999999,2649.1044999999995,157.7947,173.025787,0.09991%,15.31046%,0.91197%,1.00000%
2021-02-10,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,247020.89319999993,100,10,1000.0,3363.7383999999993,2475.7726,2470.2089319999995,0.40482%,1.36172%,1.00225%,1.00000%
2021-02-10,hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,55000.0,100,10,0.999999999996362,54876.0408,1.0,550.0,0.00182%,99.77462%,0.00182%,1.00000%
2021-02-10,hx67b63aeec61162dd93a0906e1900bdcdcd9c0cba,5911.9067,100,10,1.0,5812.9067,1.0,59.119066999999994,0.01692%,98.32541%,0.01692%,1.00000%
2021-02-10,hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,7065.0,100,10,9.999999999999545,4000.0,9.999999999999996,70.65,0.14154%,56.61713%,0.14154%,1.00000%
2021-02-10,hxc505466cc0a61e6e7ec7fb0a0dc0316d606ff63f,401107.5046999999,100,10,985.5232999999998,153171.9368,1679.9371,4011.075046999999,0.24570%,38.18725%,0.41882%,1.00000%
2021-02-10,hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,5183.4306000000015,99,9,1.0,5085.4306,1.0,52.357884848484865,0.01929%,98.10936%,0.01929%,1.01010%
2021-02-10,hx14c5d80083258bca5146f7c1eecb780ad0c0f930,1719.4327,96,9,1.0,412.815,5.0,17.910757291666666,0.05816%,24.00879%,0.29079%,1.04167%
2021-02-10,hx114049660809114582bfc83f66833560544bf877,2126.8519000000015,84,8,19.1635,526.0894,19.1711,25.319665476190494,0.90103%,24.73559%,0.90138%,1.19048%
