IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,351.0,598.6834841018034,418.1346858621555,705.0,1.1035805797376201,461.44531903216523
bnUSD,9931.0,781903.3798197121,172461.5457389084,639.0,0.9827234537302019,169482.00586418924
FRMD,939.0,15045.061710229602,22889.532727476537,578.0,0.009697604271856192,221.9736303587686
sICX,12129.0,824594.9469355124,988570.3437331609,519.0,0.3135285807161425,309945.05680872704
$unknown,,,3791.0412407797603,332.0,,
CROWN,1246.0,12499.65214300636,885608.8706392617,214.0,0.0037855992746679288,3352.5602983314725
GBET,2900.0,8244.321380284224,167761.69200779093,129.0,0.0034581765250427383,580.1495451027926
CODE,252.0,9.14019161456805,556765.3439902565,119.0,9.523669297928644e-06,5.302449012710686
BALN,16428.0,262026.85079190473,92427.56556704872,119.0,0.0861999649948643,7967.252916440125
FIN,2268.0,11982.604116200175,11280.878446512002,74.0,0.08224377207348253,927.7819957435948
CFT,19416.0,55417.64735224636,454899.6110647779,56.0,0.003590674337327655,1633.3963595106293
IUSDC,5601.0,42784.41747549527,945.185746,53.0,1.0712990338487358,1012.5765764973966
USDS,5448.0,5442.212712552296,661.4984715524145,39.0,0.8319639781699899,550.3428999461146
BTCB,158.0,15985.903917299616,0.3323481431834937,34.0,37256.87837988279,12382.254350367297
OMM,13900.0,21582.41604084893,87508.31026291435,26.0,0.0031903285228015352,279.18025821394195
CLAW,540.0,1382.807635534783,2774875.16529755,12.0,4.0137697868626885e-05,111.37710100786916
IAM,4064.0,15.232144796504715,881.1407032958257,10.0,0.03042917027748858,26.812380499014722
VOID,158.0,473.4663968602507,2031.1801681946502,7.0,0.011126192594528128,22.599301745519714
NPT,465.0,0.9948643986498794,142.35,6.0,0.00019124145292172246,0.027223220823407192
ETH,141.0,5179.072215042035,0.22384156510808034,6.0,2047.148686817719,458.2369660662296
XCROWN,1246.0,12499.65214300636,42297.78421450704,5.0,0.0037855992746679288,160.12246124249842
oICX,12129.0,824594.9469355124,975.1201294009857,4.0,0.3135285807161425,305.72803019883224
oIUSDC,5601.0,42784.41747549527,4.472169,4.0,1.0712990338487358,4.791030328908267
oUSDS,5448.0,5442.212712552296,1.9161453385011549,4.0,0.8319639781699899,1.5941638985713027
dIUSDC,5601.0,42784.41747549527,190.57939199999998,2.0,1.0712990338487358,204.16751852107947
dUSDS,5448.0,5442.212712552296,139.03533814637723,2.0,0.8319639781699899,115.67239303046975
finOMM,13900.0,21582.41604084893,0.04732237847459499,1.0,0.0031903285228015352,0.00015097393381430978
METX,11418.0,1060.5371036646059,208517.70843685797,1.0,5.0154254888367704e-05,10.458050297680515
ICX,,,,,0.2558,
