IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10064.0,1991757.894368531,245145.4035606988,1166.0,1.0146564953401775,248738.3760256521
BST,457.0,88.48788921844292,203.54183366846794,744.0,1.2276479498630122,249.8777148144529
FRMD,989.0,19160.524677845657,41296.75662751966,706.0,0.011503519100933566,475.0580286712772
sICX,12233.0,1736329.064584211,343997.86532379757,518.0,0.2931514266011678,100843.46496742764
$unknown,,,85075.9025,168.0,,
BALN,16566.0,521869.717331601,84895.50414612303,121.0,0.21815494867724977,18520.374349926715
AVAX,38.0,187476.8449552684,558.6670891550781,119.0,37.09561305266426,20724.098164555064
GBET,2923.0,3654.386105248385,373627.5985787981,114.0,0.0011465358955065547,428.37745332250586
INJ,18.0,116857.58912460934,610.4249946797917,73.0,25.159356248164336,15357.899903932697
ETH,172.0,85443.33395141868,22.08393356967656,41.0,3130.2118739626153,69127.39108360317
CFT,19458.0,37993.095967184236,222787.27597699445,39.0,0.002599610528123457,579.1601481617408
CROWN,1294.0,5976.411820585815,30971.296659104286,38.0,0.0015973961029547802,49.47342858670959
FIN,2279.0,4438.380823125071,10687.762065513192,37.0,0.015752419304412752,168.35810948176032
BTCB,165.0,7203.604234406395,0.02559352951925196,32.0,66860.17428684518,1711.1878442727032
archUSDC,43.0,11.270599228935499,37330.890664,16.0,1.0363123318781136,38686.46235509674
IUSDC,5615.0,23375.0662069376,67.603199,15.0,0.6430521019395153,43.47237921478534
BNB,26.0,110351.2806429306,2.57154915129366,13.0,588.3641222643267,1513.0072592604686
sARCH,137.0,43353.76106538293,11904.689756325051,10.0,0.12830243291291415,1527.4006588099512
OMM,13921.0,15565.721541485707,21548.595851022485,9.0,0.003968917573170689,85.52460075027614
USDS,5459.0,1594.3299128396266,0.168935842866089,7.0,0.14166773502754446,0.023932758223807984
finMICX,12233.0,1736329.064584211,21851.441193249222,4.0,0.2931514266011678,6405.781159092533
oIUSDC,5615.0,23375.0662069376,1.111296,4.0,0.6430521019395153,0.7146212286769756
oUSDS,5459.0,1594.3299128396266,0.638304790405513,4.0,0.14166773502754446,0.09042719391398052
METX,11422.0,881.7549083778113,219426.54779069862,2.0,4.780960790581167e-05,10.490697213999146
ICX,,,,,0.2319,
