IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,885.0,17428.729452887463,63521.45987998102,1409.0,0.023564189302052715,1496.8317053546195
bnUSD,9870.0,629057.1805676831,46818.84075727834,718.0,0.9969997049626385,46678.370421699256
sICX,12082.0,631953.2657869882,210107.29412967394,528.0,0.2753694165880427,57857.12300538061
$unknown,,,10105.229732031956,519.0,,
CROWN,1196.0,20242.783767195455,121867.58110026765,358.0,0.009038787088237217,1101.5351185238012
GBET,2853.0,12012.530486746233,471727.83276285103,253.0,0.005446168482026993,2569.1092548879396
BALN,16387.0,262528.7752884558,271774.8088510079,199.0,0.07795638672518725,21186.582100953012
CODE,244.0,15.944961121060715,638470.584089101,131.0,7.706157612061295e-06,4.920154951655446
CFT,19188.0,60983.59100026105,396104.542614082,120.0,0.005079159880726782,2011.8783014190772
IUSDC,5584.0,60964.31631920077,7420.63631,65.0,0.9986327036578847,7410.490101117169
FIN,2260.0,17717.380264862903,2581.5465664669723,51.0,0.09183950033361414,237.08794675228395
BTCB,144.0,37528.72637964783,0.12945022440518156,45.0,28812.304824059396,3729.759325104984
OMM,13889.0,19906.827745091083,116868.3080599151,30.0,0.0026044340911397634,304.37580568506684
USDS,5433.0,8496.849833848075,206.54679481486062,23.0,0.7256361638038995,149.87782383544663
VOID,154.0,778.5547614848418,1346.7971713258398,10.0,0.0154991204428849,20.87417157051588
XCROWN,1196.0,20242.783767195455,22720.25625640729,10.0,0.009038787088237217,205.36355889185506
BST,284.0,3.661083651721504,113.78136292020699,8.0,1.015672887968895,115.56464547420357
ETH,118.0,4048.11587354064,0.8689791222226226,7.0,1584.4967858721222,1376.8946261517237
finMICX,12082.0,631953.2657869882,246.72772983890755,4.0,0.2753694165880427,67.9412710218322
oIUSDC,5584.0,60964.31631920077,7.666498,4.0,0.9986327036578847,7.656015625327766
oUSDS,5433.0,8496.849833848075,3.004056697926535,4.0,0.7256361638038995,2.179852178132821
UP,,,0.13942525588033974,2.0,0.6738398654662588,0.09395029566500684
TAP,9232.0,7.04205860474708,55748.610799195536,2.0,0.0002580120485650694,14.383813276957191
ICX,,,,,0.229432116,
