IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3397126.7454343224,1256.0,0.21853804347009026,742401.4323671322
bnUSD,250663.41697303977,1201.0,1.002121417737684,251195.17879199487
FRMD,59158.19386609326,962.0,0.01226098828024867,725.3379216728482
GBET,684396.9887315937,610.0,0.00655675067079286,4487.42041495449
BALN,274056.24747896614,401.0,0.13330036816518717,36531.798686915834
OMM,3140106.726876685,299.0,0.009864079246073895,30974.26159504134
CODE,656409.0739081146,164.0,,
FIN,12087.602871613759,151.0,0.09192208535441554,1111.1176628947583
IUSDC,20640.5059,149.0,0.9941124782198674,20518.984471960794
$unknown,28479.655000259125,139.0,,
USDS,20384.721740869416,135.0,0.9967215865827825,20317.892195607907
CFT,305354.1636636042,119.0,0.004894346615108091,1494.5091173361232
oICX,357712.4888553248,53.0,0.21853804347009026,78173.78743925915
obnUSD,51014.63636417814,39.0,1.002121417737684,51122.85971864261
CROWN,97439.78362520834,37.0,,
METX,4950759.80142161,34.0,7.0913254996826e-05,351.07449222624626
TAP,162209.5604245765,29.0,0.0006676350846199525,108.29679360022745
NPT,1810.575,23.0,,
dICX,144157.43093774017,13.0,0.21853804347009026,31503.882908808395
UP,0.7045810963332657,12.0,0.5660009641955728,0.39879357987860214
oIUSDC,2186.175617,11.0,0.9941124782198674,2173.3044604397173
VOID,1962.129188936451,10.0,,
IUSDT,457.568308,9.0,1.001857431988364,458.4182100121408
oOMM,23520.701968217563,9.0,0.009864079246073895,232.0100681377843
dIUSDC,1105.770179,7.0,0.9941124782198674,1099.2599329873165
dbnUSD,648.5800851186639,6.0,1.002121417737684,649.9559944155433
oUSDS,4772.052858681323,6.0,0.9967215865827825,4756.408096561751
oBALN,30652.246549998046,5.0,0.13330036816518717,4085.955750204828
XCROWN,1343.1161294375452,3.0,,
finOMM,4.288318798440826,2.0,0.009864079246073895,0.04230031646024869
CLAW,343474.55956038326,2.0,,
IDOGE,31125.385601955015,2.0,,
finMICX,0.09984411078915366,1.0,0.21853804347009026,0.02181973662387257
SSX,2200.0,1.0,,
ICX,,,0.19051905,
