IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10064.0,1985505.5865100685,245906.86796826258,1206.0,1.011353138214366,248698.68262816808
BST,457.0,88.1998044323698,204.77183366846793,746.0,1.2236511690590728,250.5692936587908
FRMD,989.0,19100.535628163463,41296.75662751966,706.0,0.011467503115438978,473.57068528360696
sICX,12233.0,1730687.8902245625,345247.07270932675,535.0,0.2922336085460538,100892.79789780837
$unknown,,,85075.9025,178.0,,
BALN,16566.0,520062.9969983278,84898.14283174048,124.0,0.21739965096364175,18456.826619081785
AVAX,38.0,186866.4876820909,558.6670891550781,119.0,36.97484305978821,20656.627944177722
GBET,2923.0,3642.4887365953696,373627.5985787981,114.0,0.0011428031864194755,426.9828101901072
INJ,18.0,116377.06951760604,614.4249946797917,74.0,25.034341213006368,15381.724966613527
FIN,2279.0,4423.9310492494105,11037.762065513192,52.0,0.01570113508478081,173.30539322429186
CROWN,1294.0,5957.700471515039,31611.296659104286,44.0,0.0015923948686048096,50.33766658990203
CFT,19458.0,37874.14464618043,225716.87969060303,41.0,0.0025914714939504384,584.9388594216384
ETH,172.0,85165.16114381555,22.08393356967656,41.0,3120.021028344771,68902.33712595986
BTCB,165.0,7181.050709407765,0.02559352951925196,32.0,66650.84399007668,1705.8303431430847
archUSDC,43.0,11.233906205783276,37330.890664,16.0,1.0329384711264231,38560.51312825982
IUSDC,5615.0,23301.881989303205,67.603199,15.0,0.6410387914931635,43.33627298803184
BNB,26.0,109992.01650681322,2.57154915129366,13.0,586.448619998506,1508.0814510344962
sARCH,137.0,43465.10065695178,11948.975401411335,12.0,0.12938230577967588,1545.9859891392268
OMM,13921.0,15516.9873414264,21548.595851022485,9.0,0.003956491421095805,85.25683462123112
USDS,5459.0,1589.3382783223458,0.16903566119196017,8.0,0.14122419222598653,0.023871924709220116
finMICX,12233.0,1730687.8902245625,21851.441193249222,4.0,0.2922336085460538,6385.725511835108
oIUSDC,5615.0,23301.881989303205,1.111296,4.0,0.6410387914931635,0.7123838448311867
oUSDS,5459.0,1589.3382783223458,0.638304790405513,4.0,0.14122419222598653,0.09014407841899622
METX,11422.0,878.9942512509551,219426.54779069862,2.0,4.7659922393949665e-05,10.457852238876983
IDOGE,1787.0,78.43007914421653,1370.0,1.0,2.902361302408709e-07,0.00039762349842999313
ICX,,,,,0.231173952,
