IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,1945130.2211067392,1452.0,0.19257331551643594,374580.1757897429
FRMD,85141.29236611992,1061.0,0.011208790878242107,954.3309412351093
bnUSD,253109.0475347732,834.0,1.018426996544349,257773.08707903998
GBET,89667.57767455975,712.0,0.006891738438312224,617.9654917301104
CFT,2167784.264769696,615.0,0.004449001705477688,9644.475891068074
BALN,154092.29996525537,528.0,0.11609579493543876,17889.468057896403
OMM,1764946.2200870563,384.0,0.00984863632711974,17382.313458562054
$unknown,9296.136339769451,327.0,,
CODE,650316.5878989097,165.0,,
IUSDC,62120.811348,145.0,1.0216136701333318,63463.47007289061
FIN,8283.849585394917,142.0,0.08764946900243395,726.0750174558971
CROWN,198503.57682194363,79.0,,
USDS,44682.3356188333,77.0,1.0028470165474865,44809.54696772046
IAM,19653.150947945396,49.0,0.005983481153762633,117.59425830908351
METX,1105492.7739980018,29.0,6.6299810354298e-05,73.29396126411434
oICX,62235.008342871944,25.0,0.19257331551643594,11984.801897779902
obnUSD,4745.576875518437,22.0,1.018426996544349,4833.023604204558
oOMM,41579.29142247765,22.0,0.00984863632711974,409.49931995931155
VOID,2731.804450152535,22.0,,
oIUSDC,6641.038962,21.0,1.0216136701333318,6784.576187467272
NPT,2220.41625,16.0,,
UP,45.39233610023838,13.0,0.498950816394795,22.648543155280866
XCROWN,30057.29269934469,12.0,,
TAP,70737.4552615097,8.0,0.0005885450583964552,41.63217973770187
oBALN,222.2362357387364,7.0,0.11609579493543876,25.80069245154817
oUSDS,10442.98416514372,7.0,1.0028470165474865,10472.715513867024
dIUSDC,103.179376,6.0,1.0216136701333318,105.40946099742702
dICX,25485.159692864258,5.0,0.19257331551643594,4907.761698520704
IDOGE,71687973.14217079,4.0,,
IUSDT,1.807814,3.0,1.02210425231995,1.847774376803538
CLAW,1120840.0,3.0,,
finMICX,3.096524341539201,2.0,0.19257331551643594,0.5963079590275526
SSX,2500.0,1.0,,
uTAP,1106.482381951625,1.0,0.0005885450583964552,0.651214738100368
uUP,20.019699424259077,1.0,0.498950816394795,9.988845371712474
ICX,,,0.1679496,
