IRC Token,Amount,No. of Transactions
IWIN,257529.1118999962,3807
BALN,442537.18587192654,3758
sICX,3485093.570551932,2770
bnUSD,1321326.1343761443,2623
PGT,5091.040799999999,1875
METX,465643.88137863675,832
UP,2.187602334935454,106
TAP,1376296.4276271772,51
SEED,158402.484291,30
LDX,3370.0,21
ACT,850.0,17
IAM,23420.703775572216,13
EPX,18.7,10
HGC,16500.0,3
USDS,3243.83,3
SSX,1111.0,1
