IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10014.0,1249971.2613103928,279901.3863326651,907.0,1.0241676414326224,286665.94267404685
sICX,12185.0,1321864.5821406003,689798.9353045515,703.0,0.40660121049450365,280473.08209265047
FRMD,969.0,22488.085698536084,64468.68132732848,703.0,0.011545303054203312,744.3104634288655
BST,422.0,12.542179853505738,243.42146071868834,699.0,1.2275412751337955,298.8098902855498
$unknown,,,10359.218907324777,333.0,,
BALN,16519.0,436449.86060242954,92392.67365795531,139.0,0.322898078530909,29833.416794487104
CODE,256.0,1.7017963758716368,555554.0,107.0,1.1725775848454664e-05,6.514301675712383
GBET,2914.0,6408.548119448858,138998.91390615163,66.0,0.0023681911886237494,329.17600314081943
CROWN,1280.0,9701.384157972121,14652.795658467607,61.0,0.003180260362114115,46.599705226782326
CFT,19448.0,54278.71431649311,556884.6154683436,59.0,0.004010233618368323,2233.2374065032677
IUSDC,5611.0,25250.64131977958,3224.810136,39.0,0.6725994254103834,2169.0054445311803
FIN,2278.0,6844.751547197504,1667.0081803474434,33.0,0.029194471833614608,48.66742336755858
USDS,5455.0,2823.231306734447,968.5102766168764,26.0,0.35711704713842646,345.8715301086395
BTCB,163.0,12782.705259455859,0.007097547157750601,24.0,69943.57994664749,496.4278570532298
sARCH,98.0,69209.93487610367,25840.700191141408,19.0,0.21608012437181967,5583.66171115674
archUSDC,18.0,11.217615144681991,89764.996093,17.0,1.02110608350107,91659.58359601206
OMM,13915.0,21044.90544999254,79417.66698863084,17.0,0.005362635218796987,425.88797798792257
VOID,160.0,708.5993564942597,15636.592010257893,13.0,0.01794797691804846,280.64519247704965
CLAW,542.0,851.2530531670473,56333806.34689008,8.0,1.167447652122801e-05,657.6676995481737
hyTB,7.0,0.10250450060242151,49300.849476776675,7.0,1.0241676414326224,50492.334729255104
XCROWN,1280.0,9701.384157972121,4182.750171919868,5.0,0.003180260362114115,13.302234576382757
oIUSDC,5611.0,25250.64131977958,1.289277,4.0,0.6725994254103834,0.867166969394823
oUSDS,5455.0,2823.231306734447,0.6452188823221461,4.0,0.35711704713842646,0.23041866201284067
finMICX,12185.0,1321864.5821406003,0.000904040606320625,2.0,0.40660121049450365,0.00036758400486615117
IAM,4067.0,16.207838024281337,200.0,2.0,0.012757857298727505,2.5515714597455013
IUSDT,3483.0,17.32906742128528,0.219108,2.0,0.5770841888700429,0.12644376245493735
NPT,466.0,0.6473192937021016,92.625,1.0,7.904604861474533e-05,0.007321640252940786
ICX,,,,,0.325646719,
