IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,2259854.9466572073,1842.0,0.1691100852461763,382164.26267319353
bnUSD,243824.9563654112,1390.0,1.014693908669525,247407.69800559548
FRMD,30253.513396498565,927.0,0.011327341654494344,342.69188249096084
METX,419626.097701602,733.0,6.4260550954979e-05,26.96540423339279
BALN,514947.9449333092,627.0,0.11072692039510293,57018.60010625238
GBET,65495.663668376954,564.0,0.007391895714430466,484.1371155840548
OMM,1775093.4616369426,419.0,0.010152395864243513,18021.451518568596
CFT,4075162.2517174063,350.0,0.003604707039059308,14689.766054074513
FIN,29151.68646340934,240.0,0.08987320632108467,2619.955532133559
IUSDC,26229.545132,204.0,1.0169985401131787,26675.40910707673
USDS,13088.695667102758,178.0,1.0041285184921154,13142.732589202062
CODE,847918.4231760931,173.0,,
CROWN,393607.52465189376,132.0,,
oICX,238184.69768678566,75.0,0.1691100852461763,40279.43453014705
IAM,4563.903980735317,45.0,0.008551545902329418,39.02843438508202
VOID,46087.17024380312,30.0,,
dIUSDC,1789.156729,25.0,1.0169985401131787,1819.56978142667
dUSDS,1688.586049986171,22.0,1.0041285184921154,1695.5574087190669
dbnUSD,7734.153687995412,22.0,1.014693908669525,7847.798635922886
XCROWN,61940.12703910595,20.0,,
oUSDS,1286.925014213124,14.0,1.0041285184921154,1292.2381079322688
oOMM,10840.949999999999,12.0,0.010152395864243513,110.0616159444707
oIUSDC,3685.7496389999997,12.0,1.0169985401131787,3748.402002085675
dICX,89498.80244688243,11.0,0.1691100852461763,15135.15011122298
IUSDT,101.073241,8.0,1.0102055145838558,102.10474543506307
obnUSD,2230.0938836362066,6.0,1.014693908669525,2262.8626794868233
CLAW,368962.6701280931,5.0,,
oBALN,99.78432814004009,4.0,0.11072692039510293,11.048811358641048
UP,0.040472044501593904,3.0,0.4394529214060614,0.017785558191501565
IDOGE,30022500.0,3.0,,
finOMM,0.3827078944135653,2.0,0.010152395864243513,0.0038854020444576234
finIUSDC,43.196319,1.0,0.08987320632108467,3.88219168979839
OWT,0.5,1.0,,
ICX,,,0.14792228,
