IRC Token,Amount,No. of Transactions
BALN,378612.8048550738,3344
IAM,8064.516220967737,1974
sICX,2929436.2595915785,1574
bnUSD,936214.7440300348,1120
METX,426529.72782132897,829
PGT,3000.000000000001,552
UP,8.924959328786041,132
TAP,797584.6743631014,50
SEED,75.916618,34
LDX,6575.25,33
ACT,3356.0,31
EPX,585.65,25
ICXIOU,657.57562,6
HGC,500.0,1
SPORTS,242857.0,1
