IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,2981275.1299095144,3128.0,0.8400837160255341,2504520.6896288916
bnUSD,1770840.4945984178,3095.0,1.0140319151082686,1795688.7780889072
BALN,333271.3185892999,1756.0,0.6046395692559161,201509.0265171855
GBET,391635.2704309333,1395.0,0.10668351625388074,41781.02773861145
FIN,18712.78455645885,964.0,4.633655034108394,86708.58836222137
OMM,1870719.0888027707,955.0,0.07902852744933565,147840.17485944595
METX,1836689.144367296,950.0,0.000963811516155264,1770.2221489385581
IUSDC,465891.58977900003,547.0,0.9831665402977067,458049.02247681783
USDS,300862.6987118966,255.0,0.9964795220750498,299803.51822264044
CFT,1137136.385452432,208.0,0.07186489476862726,81720.1866781162
oIUSDC,142322.491438,97.0,0.9831665402977067,139926.71151364845
obnUSD,199988.8522915108,84.0,1.0140319151082686,202795.07888946534
oICX,89965.20513419027,70.0,0.8400837160255341,75578.30384213002
IUSDT,48995.732328,57.0,1.0087791686821088,49425.87412681096
dbnUSD,46013.03366732911,56.0,1.0140319151082686,46658.68464962298
oOMM,65907.1158317804,55.0,0.07902852744933565,5208.542312618401
TAP,502581.4733550099,49.0,0.0018657268553373063,937.6797518334329
oUSDS,105185.9975874851,42.0,0.9964795220750498,104815.69260496448
dIUSDC,15528.396339,29.0,0.9831665402977067,15266.999704986205
UP,1.7612851794033102,26.0,2.299172003335193,4.0494975743732935
finICX,150129.5902655487,23.0,4.633655034108394,695648.7317025904
dUSDS,37805.90506763973,21.0,0.9964795220750498,37672.81021341634
IWIN,35.8068,12.0,,
IAM,168.42489107713058,11.0,,
oBALN,14437.631620653778,10.0,0.6046395692559161,8729.563364187694
LDX,3750.0,3.0,,
ICXIOU,589.22558,3.0,0.8400837160255341,494.9988148237007
IETH,0.0999,2.0,1620.825479223576,161.92046537443525
HGC,117500.0,2.0,,
SEED,387.933296,1.0,0.008969278395972453,3.479481730891187
uSEED,2.90516676829e-05,1.0,0.008969278395972453,2.6057249531520606e-07
ICX,,,0.7737867,
