IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,898.0,13840.751007743896,1041585.4911330094,1675.0,0.01487973171857078,15498.512670014963
bnUSD,9890.0,801390.3199997206,39719.00161778434,648.0,0.974542988901073,38707.87455276211
BST,298.0,3.4722997990794537,419.00936113953446,636.0,0.9295704842949711,389.4987347586035
sICX,12102.0,805621.6336193763,449879.8596504916,536.0,0.2515089306771439,113148.80243387874
$unknown,,,26722.90257226368,464.0,,
GBET,2869.0,10897.210403149107,201083.0107315007,333.0,0.005000616975537206,1005.5391169560725
CROWN,1209.0,16685.474821583135,560343.854452293,281.0,0.0062717274198569916,3514.323916516801
CFT,19205.0,54569.768470883086,1441223.7803620372,156.0,0.004570707825418686,6587.412811080265
BALN,16395.0,237142.49723364098,421952.0046574876,130.0,0.07213267946224314,30436.52870040948
CODE,246.0,24.5605003250434,555577.0926859874,126.0,1.9720363102281126e-05,10.956181999077366
OMM,13894.0,16131.900735375204,3927711.3909852793,85.0,0.0022139098621921163,8695.598984346625
FIN,2261.0,16292.964473491127,18573.558840890997,83.0,0.08894270083586657,1651.9824874427327
IUSDC,5588.0,54516.29698302364,1805.453862,64.0,1.0160210473575568,1834.379123824986
USDS,5435.0,3167.0063850828124,155.11655654458255,30.0,0.250760242391357,38.897065318032155
BTCB,151.0,13010.300366796402,0.0037277938746796417,17.0,27729.692390371896,103.37057743957902
ETH,125.0,2985.9040586794463,2.6097673409219535,12.0,1764.3163232982627,4604.455119599304
XCROWN,1209.0,16685.474821583135,84605.65509650973,8.0,0.0062717274198569916,530.6236069437434
oIUSDC,5588.0,54516.29698302364,6.207008,4.0,1.0160210473575568,6.306450769116734
METX,11417.0,779.705912142719,543997.7928926063,4.0,3.7604373668385806e-05,20.456696278710723
oUSDS,5435.0,3167.0063850828124,2.990257798181181,4.0,0.250760242391357,0.7498377702845584
LEND5,,,1530.0,1.0,,
VOID,157.0,864.7077698636189,3.2191761595623056,1.0,0.01879150070196974,0.06049315106217931
NPT,464.0,1.0052271238809385,0.0,1.0,0.00019410300346291457,0.0
sMAAR,,,10200.0,1.0,,
ICX,,,,,0.20873288,
