IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,331656.45731591847,1655,,
sICX,1496503.8026458898,1319,,
FRMD,25838.20889090277,1142,,
GBET,156680.47244536324,505,,
BALN,278695.09353015997,310,,
CFT,1097634.1860784022,201,,
$unknown,8933.722174595692,194,,
OMM,1505641.8300196347,168,,
CODE,555554.0,142,,
IUSDC,9213.619485,98,,
USDS,3869.490909496959,88,,
FIN,11546.730595900035,75,,
CROWN,436241.88529044,51,,
BTCB,0.29285064502341035,46,,
VOID,6295.800668929779,32,,
NPT,0.0,17,,
ETH,1.3637601458152218,15,,
METX,652485.0728658297,9,,
XCROWN,109748.56314589924,9,,
TAP,6622.398532634921,7,,
BUSD,3897.5462437333595,5,,
IUSDT,502.157336,5,,
UP,5404.679908922277,3,,
finMICX,5975.109830409858,2,,
obnUSD,72.15199056145137,2,,
