to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,1294329,0.0,System,70,1294356,System
cx0000000000000000000000000000000000000000,43277,152.49598461249857,governance,29776,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,21288,10811.826844674999,BTP_2,0,21460,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,21000,88.45496744999993,Blobble Stake Token,21461,12,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,18562,75.67413727499903,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,15812,159.81424253749967,FRAMD Token,17878,356,FRAMD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,11035,55.2018496249994,Relay_4,0,0,Relay
cx66d4d90f5f113eba575bf793570135f9b10cece1,4519,183.42145758749967,balanced_loans,5077,3086,Balanced
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,4267,20.022269262499936,GangstaBet Crown,4388,0,GangstaBet
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,4190,437.74441207499984,bnUSD,28242,1804,bnUSD
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,2686,20.73474372499993,NebulaMultiToken,3239,0,Nebula
cx2609b924e33ef00b648a409245c7ea394c467824,2444,237.27891974999991,sICX,13847,695,sICX
cx96f98f59f1dc144709fd294d4b906c74f5d709b1,2378,5.260213687499921,EURD_Token_V2,2378,0,EURD_Token_V2
cx5a0af85407c69945eb318d4ac18e9e842184163c,1717,100.83071761249995,GangWar Simulation,5048,1285,GangWar Simulation
cxba62bb61baf8dd8b6a04633fe33806547785a00c,1675,51.75058893749999,MyID_3,1671,0,MyID
cx14002628a4599380f391f708843044bc93dce27d,1380,675.581791925,iAM Div,126721,126811,iAM 
hxb568381d35d3e7a6383200e8a0d30310af20b929,1319,1.64875,binance_hot,0,0,binance
cx622bbab73698f37dbef53955fd3decffeb0b0c16,1259,240.74640493749996,ICON IBC Handler,303,1821,ICON IBC Handler
cx7e7851253fcde669a0b9d9cf55db5146d619ac7b,1150,2.562784312499963,CRI10X_Token_V2,1150,0,CRI10X_Token_V2
cxa0af3165c08318e988cb30993b3048335b94af6c,1066,38.69261704999997,balanced_dex,2906,404,Balanced
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,891,8.406650812499953,MyID_2,891,0,MyID
cxa07f426062a1384bdd762afa6a87d123fbc81c75,789,60.392958524999976,xCall,2963,2789,xCall
cx69bcdf1753472c1444188ec3f5188657e30c8322,692,1.880869187499969,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,676,11.42317473749998,GangstaVerse LootBox,3088,0,GangstaVerse LootBox
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,674,91.19816652499998,balanced_baln,4984,517,Balanced
hx68646780e14ee9097085f7280ab137c3633b4b5f,626,0.7825,kraken_hot,0,0,kraken
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,602,98.37673814999998,balanced_router,6622,631,Balanced
cx44250a12074799e26fdeee75648ae47e2cc84219,598,178.3733040125,balanced_governance,39,0,Balanced
