IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
CFT,6869772.612691923,1873.0,0.006990644598917976,48024.138810709424
sICX,12143297.410734957,1474.0,0.2884367198858657,3502572.873750917
FRMD,34988.95366242645,1283.0,0.020125941235978138,704.1856253183568
bnUSD,1603187.1513758195,1280.0,1.0177134457912491,1631585.1200749422
OMM,7104375.814593996,486.0,0.0067454080542314,47921.91384004911
BALN,319049.880025451,406.0,0.14508972651957075,46290.85983899455
GBET,175569.5679842165,310.0,0.004159183930113768,730.2261257769699
IUSDC,1172885.658909,286.0,1.0129968314286208,1188129.4561028872
$unknown,21158.65270280205,244.0,,
USDS,594646.3596735041,244.0,1.0068645419340867,598728.3345454349
CODE,598071.2386777622,154.0,,
oICX,2736508.1627424727,124.0,0.2884367198858657,789309.4384023356
FIN,22356.225633788716,85.0,0.08382163138403381,1873.9353042137254
dICX,517645.68762821145,64.0,0.2884367198858657,149308.02420254477
obnUSD,355105.24347147247,52.0,1.0177134457912491,361395.3809518927
ETH,5.325333483972431,46.0,1372.9843761375475,7311.5996712162805
CROWN,131801.36545322003,43.0,,
oUSDS,154669.22685229414,40.0,1.0068645419340867,155730.9602459345
oIUSDC,245624.661452,28.0,1.0129968314286208,248817.00377160372
dUSDS,8211.230266832108,24.0,1.0068645419340867,8267.596601329218
NPT,1163.175,20.0,,
dIUSDC,4725.692217,20.0,1.0129968314286208,4787.111242127894
dbnUSD,33091.63893111265,18.0,1.0177134457912491,33677.8058834625
BTCB,0.4028403301295808,17.0,,
oBALN,32404.268938818775,12.0,0.14508972651957075,4701.526518399837
oOMM,270141.93111288967,12.0,0.0067454080542314,1822.21755791451
BUSD,18663.667715089767,12.0,1.0177134457912491,18994.265581426895
XCROWN,2008.8946325384034,8.0,,
IUSDT,184.045845,7.0,1.0013204933769995,184.2888763193868
IDOGE,6705946.393106682,6.0,,
dOMM,37617.23454323302,6.0,0.0067454080542314,253.74359686583566
VOID,2153.285354939914,5.0,,
finMICX,5758.906148425889,3.0,0.2884367198858657,1661.079999582508
dBALN,1.968616526737843,2.0,0.14508972651957075,0.2856260334863009
NOTMIRAI,69.42,2.0,0.0067454080542314,0.4682662271247438
METX,24789.032706185808,2.0,8.2068524208833e-05,2.034399330761163
FinICX,1884.2009756044747,1.0,0.08382163138403381,157.93679963055516
VELT,386064.0,1.0,,
ICX,,,0.2473,
