IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,48729.380481230975,1448.0,0.024702714198806396,1203.7479591127437
sICX,2167857.753175379,1420.0,0.32033237030606676,694435.0125610533
GBET,319420.22573228047,1230.0,0.02116888152026932,6761.768913704327
bnUSD,129255.82760396536,1041.0,0.98764070763899,127658.31704124364
METX,559132.1756886079,768.0,0.000127127850013981,71.08127136893222
BALN,55057.234490305425,437.0,0.18309525299687812,10080.718278310917
OMM,1165259.8864303678,434.0,0.02065134156277378,24064.17992407251
$unknown,21125.043183474867,350.0,,
CROWN,3127932.4989321963,312.0,,
FIN,27151.75525425957,282.0,0.30831853518961944,8371.389407820363
CFT,2071900.5116165925,199.0,0.006106485781177589,12652.031014201293
USDS,9629.954271299968,91.0,0.9934092545256809,9566.485693768498
CODE,587793.8886775314,81.0,,
IUSDC,1548.933572,80.0,0.9879272347267355,1530.2336605613648
XCROWN,1361476.993256976,63.0,,
VOID,15360.465,62.0,,
oICX,45752.83930790234,37.0,0.32033237030606676,14656.115463732938
NPT,739.05,34.0,,
IAM,2490.0753555926694,23.0,0.02111527252203809,52.57861973375012
obnUSD,14466.673530112874,21.0,0.98764070763899,14287.875682462925
oUSDS,2374.3212225209472,17.0,0.9934092545256809,2358.6726756690373
oOMM,9766.65,9.0,0.02065134156277378,201.69442507406453
UP,0.139483730326858,6.0,0.846391343539235,0.11805782191321368
finICX,52858.75631802292,5.0,0.32033237030606676,16932.370702783064
USDT,6.5,5.0,0.9932777027569235,6.4563050679200025
IDOGE,18264657.49410095,5.0,,
FinICX,11708.090396841495,5.0,0.30831853518961944,3609.8212810218197
dUSDS,756.3896260207291,4.0,0.9934092545256809,751.404454516211
dbnUSD,974.8976194664019,4.0,0.98764070763899,962.848574765364
ETH,0.00375,3.0,596.7706333422334,2.237889875033375
USDC,3.3000000000000003,3.0,0.9879272347267355,3.2601598745982274
BNB,0.04,3.0,0.98764070763899,0.0395056283055596
BTCB,0.0003125,3.0,,
oIUSDC,9.492826,3.0,0.9879272347267355,9.378221339922058
TAP,14410.579719568053,3.0,0.0009983738403494269,14.387145816286724
dIUSDC,4.327249,2.0,0.9879272347267355,4.275007138544032
finOMM,13840.300158329617,2.0,0.02065134156277378,285.82076590097694
CLAW,217485.9305394776,2.0,,
dICX,3.55,1.0,0.32033237030606676,1.1371799145865369
finOICX,1.9476848920561491,1.0,0.32033237030606676,0.6239065180816621
BUSD,1.6,1.0,0.98764070763899,1.5802251322223841
ICX,,,0.2849,
