IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9846.0,1264912.3234427043,200034.11299213365,1420.0,1.0236342546021155,204761.7701476981
FRMD,866.0,13664.21577550514,47410.240791849006,1336.0,0.016817641429603954,797.3284297284993
sICX,12041.0,994157.6766964535,517542.4824546218,893.0,0.2591178713960447,134104.50641066642
BST,268.0,3.7328535802195697,354.1247490097435,807.0,1.0320806854290914,365.485313685381
GBET,2841.0,12572.083195237901,194092.87056922173,554.0,0.005322391447044079,1033.0382342498592
$unknown,,,26307.909797548185,501.0,,
CROWN,1177.0,21589.352009417686,1719743.888745554,294.0,0.010077153180167012,17330.122597545043
BALN,16377.0,395892.83818660525,116248.64468828836,221.0,0.09805855181787493,11399.173748924255
BTCB,139.0,264150.66005152365,0.4029107593616001,158.0,31934.484980536145,12866.747593329432
CODE,244.0,19.195119952912677,567305.34218348,136.0,1.186485784539883e-05,6.730997239942331
CFT,19105.0,59200.883163351566,412376.4278083091,132.0,0.005119509515056905,2111.165045949815
FIN,2255.0,18113.05579121269,4950.991214561543,71.0,0.09529447326304316,471.8020999215965
OMM,13884.0,23520.590615705736,517284.3858860154,69.0,0.00322897065469797,1670.2961021594047
IUSDC,5581.0,126207.38545573839,3781.4664940000002,61.0,1.0218261565499906,3864.0013736865885
USDS,5430.0,15519.891063423336,3231.0607752294945,43.0,1.0204744054002404,3297.2148234143583
ETH,111.0,30030.046871598388,1.1621719207426489,35.0,1842.4691170492465,2141.265872670135
XCROWN,1177.0,21589.352009417686,403989.89731031144,22.0,0.010077153180167012,4071.0680784359492
finMICX,12041.0,994157.6766964535,3141.5872764795317,8.0,0.2591178713960447,814.0414078862736
BUSD,64.0,4.778931868231998,80126.02,7.0,1.3291547938121266,106499.88359208633
VOID,153.0,756.9273904184948,1508.1165754136946,7.0,0.013162218923868778,19.850160528310305
CLAW,536.0,1183.4667887183712,56282.13228019104,6.0,3.5047945943599464e-05,1.97257312974665
dICX,12041.0,994157.6766964535,6958.322854121653,6.0,0.2591178713960447,1803.025806446453
oICX,12041.0,994157.6766964535,11872.401259781811,4.0,0.2591178713960447,3076.351342794382
oIUSDC,5581.0,126207.38545573839,9.944836,4.0,1.0218261565499906,10.161893547399984
oUSDS,5430.0,15519.891063423336,2.9919852263061664,4.0,1.0204744054002404,3.053244344781089
IDOGE,1743.0,50.323644061142566,860.0,1.0,1.1833880108152436e-07,0.00010177136893011095
ICX,,,,,0.21697344,
