IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,33391.43985790799,1171.0,0.025557813328280433,853.4121866509154
$unknown,1345159.9598356478,1018.0,,
sICX,940051.1746877527,920.0,0.25163103098384415,236546.046264253
bnUSD,63974.95743636726,635.0,1.0220237159230454,65383.92372513473
GBET,356414.8125595071,519.0,0.004712859486013703,1679.7329303268689
BALN,168406.1195133712,250.0,0.1508108863119714,25397.47614417129
CFT,2476193.561145175,176.0,0.004910467712431722,12159.268531734706
CODE,635365.6358697423,146.0,,
FIN,7551.806861374859,69.0,0.0778709455734076,588.0663410830077
OMM,721545.6300946159,57.0,0.007041841855979634,5081.010218999464
CROWN,234254.08006973163,35.0,,
IUSDC,382.718335,27.0,1.0205966754470752,390.60106033364
USDS,548.9583851816516,24.0,1.0057612126878543,552.1210511954641
VOID,2927.718212765621,15.0,,
BTCB,0.007089799887286826,12.0,,
XCROWN,62105.06184192983,11.0,,
CLAW,3066946.9322519805,6.0,,
FinICX,7190.082868721981,5.0,0.0778709455734076,559.8985517385397
ETH,0.000743932240447322,2.0,454.33327613875196,0.33799317202767354
IDOGE,32991440.907282516,2.0,,
ICX,,,0.2169,
