IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,835264.6334440149,1037.0,0.26127322882734977,218232.28770521053
FRMD,29987.296279986258,887.0,0.01870534688038257,560.9227789219487
GBET,193382.8934437116,788.0,0.009801069264437242,1895.359133199104
METX,284282.6682388828,749.0,9.4596298600175e-05,26.89208817157984
bnUSD,150137.25187190372,701.0,0.9984816459432543,149909.29036645536
OMM,2387432.114289423,410.0,0.014185544350499029,33867.024141058275
BALN,62085.917623702764,336.0,0.15517504568791238,9634.185103834041
$unknown,36524.264018163885,322.0,,
CFT,466588.91056202416,193.0,0.007896096568308792,3684.231095499737
CODE,761838.4421307745,192.0,,
FIN,11495.673130477215,177.0,0.22449432614511158,2580.7133930109476
CROWN,762827.4948719157,143.0,,
IUSDC,49718.879378000005,141.0,0.9925184352715909,49346.90436370953
USDS,16548.81346320336,79.0,0.9934424963294015,16440.294558174355
VOID,4759.760345798905,35.0,,
NPT,195.0,35.0,,
oICX,146922.92995044112,31.0,0.26127322882734977,38387.028296926284
XCROWN,49609.52476422392,28.0,,
dbnUSD,18533.361624060075,14.0,0.9984816459432543,18505.22141925305
obnUSD,17571.333583464017,14.0,0.9984816459432543,17544.65407783513
oIUSDC,17584.299955000002,14.0,0.9925184352715909,17452.741876682907
IAM,2082.5899741180874,12.0,0.008052048416083644,16.769115302449222
oUSDS,4032.1642381541587,12.0,0.9934424963294015,4005.723306362007
GORILA,2275900.360547,10.0,0.008052048416083644,18325.659893306667
oOMM,50189.06,10.0,0.014185544350499029,711.9591365398568
TAP,2090.326993677368,6.0,0.0008077401551440607,1.6884410501747753
dICX,21495.91176258524,6.0,0.26127322882734977,5616.306272798453
CLAW,2348131.187641529,5.0,,
LDX,1875.0,3.0,,
UP,0.0296138518642255,2.0,0.684777833224969,0.020278909313029548
oBALN,7.291016085617609,2.0,0.15517504568791238,1.1313837541970164
dIUSDC,25.823887,2.0,0.9925184352715909,25.63068391787038
finOMM,0.007499815662266385,1.0,0.014185544350499029,0.00010638896769764704
finOICX,2.6104570027229617,1.0,0.26127322882734977,0.682042529816394
IDOGE,3120.0,1.0,,
uTAP,58.63712302723561,1.0,0.0008077401551440607,0.04736355885122067
ICX,,,0.2305,
