IRC Token,Amount,No. of Transactions
BALN,693437.3228240606,5538
sICX,12213788.215674696,5134
bnUSD,8116687.861728035,4791
IAM,125790.73170330055,2088
PGT,3000.0,988
METX,402637.0999119242,406
UP,7.074024936843876,182
LDX,7300.0,80
TAP,1173216.738284175,74
ACT,4198.0,55
SEED,35.760853,47
IWIN,310.07390000000004,28
SSX,8689.5,20
HGC,214000.0,9
