IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,1029101.7640833111,1455.0,0.3106771516260322,319718.40479872806
FRMD,91622.69438708674,1446.0,0.03786997126291924,3469.7488034702064
bnUSD,369918.04312231886,1053.0,0.9778053546193441,361707.84333531285
GBET,659293.6943729562,946.0,0.02623587896460933,17297.149567699013
METX,374172.3147230169,783.0,0.000135047436607315,50.53101195276895
OMM,1731220.0962012599,588.0,0.023839337377067303,41271.13994730075
BALN,131501.90735473696,573.0,0.21239907688246487,27930.88373042955
FIN,20545.457275274824,314.0,0.3343876929962653,6870.148059832483
IUSDC,188062.088665,171.0,0.9777108700253268,183870.34832743727
USDS,7760.779740238181,137.0,0.9892985397681625,7677.728064479972
CFT,1334718.4421003365,75.0,0.009299372381634563,12412.04381772618
obnUSD,79153.28757091955,41.0,0.9778053546193441,77396.50842256991
IAM,12385.669899972141,38.0,0.022692047728964097,281.0562125253618
oIUSDC,28215.619288,31.0,0.9777108700253268,27586.717682373874
oICX,214260.23412935264,21.0,0.3106771516260322,66565.75924603405
finOMM,5165.179160448521,18.0,0.023839337377067303,123.13444861892953
TAP,2105820.051685913,18.0,0.0008471292757292895,1783.9018152009025
UP,82.7997623386881,17.0,0.8261896547499518,68.40830705997878
oOMM,5115.21,15.0,0.023839337377067303,121.94321694454844
dbnUSD,4197.860882781047,14.0,0.9778053546193441,4104.690849130395
oUSDS,332.6941343289152,12.0,0.9892985397681625,329.1338212810287
CLAW,1602950.1567389257,10.0,,
LDX,3635452.0,6.0,,
FinICX,61.43869160703422,3.0,0.3343876929962653,20.544342347185182
dBALN,274.8371631226962,2.0,0.21239907688246487,58.375159740256095
dIUSDC,33005.682923,2.0,0.9777108700253268,32270.0149664264
dUSDS,3.0192947935695553,2.0,0.9892985397681625,2.986983930407977
finIUSDC,4290.0007860000005,2.0,0.3343876929962653,1434.523465782705
CHIU,546446.3074080044,2.0,,
SSX,600.0,1.0,,
OMMWT,0.4,1.0,0.023839337377067303,0.009535734950826921
finUSDS,299.0709167806748,1.0,0.3343876929962653,100.00563390456789
ICXIOU,215.324183,1.0,0.3106771516260322,66.89630385064251
uTAP,92969.31467417903,1.0,0.0008471292757292895,78.75702820498569
ICX,,,0.2781,
