date,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2021-01-21,hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,99.24688299999993,100,10,0.18525511643614406,49.54521399974908,0.30162596683107534,0.9924688299999993,0.18666%,49.92118%,0.30391%,1.00000%
2021-01-21,hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,284.3583360033358,100,10,1.5792000000000002,13.659154391859298,2.714,2.843583360033358,0.55536%,4.80350%,0.95443%,1.00000%
2021-01-21,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,55691.90464632559,100,10,27.791700106363802,3912.2277077999365,409.6999113671302,556.9190464632559,0.04990%,7.02477%,0.73565%,1.00000%
2021-01-21,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,247020.89319999993,100,10,1000.0,3363.7383999999993,2475.7726,2470.2089319999995,0.40482%,1.36172%,1.00225%,1.00000%
2021-01-21,hxb0d886f01ca2697ce9961232a754bb3923142128,16776.413100000005,100,10,143.9612999999991,636.4141999999999,157.7947,167.76413100000005,0.85812%,3.79351%,0.94057%,1.00000%
2021-01-21,hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,15.149799999999981,100,10,0.0001,10.0,0.0001,0.1514979999999998,0.00066%,66.00747%,0.00066%,1.00000%
2021-01-21,hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,100.0,100,10,0.9999,1.0001,1.0,1.0,0.99990%,1.00010%,1.00000%,1.00000%
2021-01-21,hx67b63aeec61162dd93a0906e1900bdcdcd9c0cba,5852.0058,100,10,1.0,5753.0058,1.0,58.520058,0.01709%,98.30827%,0.01709%,1.00000%
2021-01-21,hx777121c84a5f7feba1d6faa6ed339c6a27a358c7,4396.2546,100,10,1.0,3297.0287999999996,1.0,43.962546,0.02275%,74.99631%,0.02275%,1.00000%
2021-01-21,hx14c5d80083258bca5146f7c1eecb780ad0c0f930,1235.549,96,9,1.0,220.17669999999998,5.0,12.870302083333334,0.08094%,17.82015%,0.40468%,1.04167%
2021-01-21,hx114049660809114582bfc83f66833560544bf877,2104.4863000000014,83,8,19.1635,526.0894,19.1711,25.35525662650604,0.91060%,24.99847%,0.91096%,1.20482%
2021-01-21,hx049eec5560f8518cffce2ab74fce56ad31fc79c6,7323.8802000000005,56,5,1.6433,1071.6487,89.49414999999999,130.783575,0.02244%,14.63225%,1.22195%,1.78571%
2021-01-21,hxc35919c430476b095652bc91056ba1baf0420f9e,3000.0,52,5,28.99999999999997,750.0,29.0,57.69230769230769,0.96667%,25.00000%,0.96667%,1.92308%
2021-01-21,hxf9486d536c7c1b0435246853930e1e357f764ab7,990.0,51,5,1.0,795.0,3.0,19.41176470588235,0.10101%,80.30303%,0.30303%,1.96078%
2021-01-21,hxcae499fb97b89d4840b2e31b8fbcb6229c8a4fcc,74330.04099599722,45,4,0.15714998432248628,73419.79053509819,1.2162507630266286,1651.7786887999382,0.00021%,98.77539%,0.00164%,2.22222%
2021-01-21,hxd2fe38548f3f4a8c545112582c668913a85d4b93,102519.34982692398,44,4,1103.2973,3127.2116,2088.82155,2329.985223339181,1.07618%,3.05036%,2.03749%,2.27273%
