IRC Token,Amount,No. of Transactions
BALN,1109844.529956397,3956
sICX,4022131.349769536,3093
bnUSD,4026019.036856166,2958
PGT,3000.0074386883466,1969
METX,359856.3971148071,868
UP,14.369846166318894,260
IWIN,324.0178,206
TAP,2118416.5012133624,82
LDX,7430.0,69
SEED,353.977653,69
ACT,3311.0,51
EPX,145.4,10
HGC,500.0,1
uTAP,0.2168636203045828,1
