IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,353.0,588.886877596007,316.81328959287214,697.0,1.0855566324633463,343.9187677700732
bnUSD,9931.0,779429.349253724,35756.66134868029,614.0,0.9666733745239906,34565.01248764032
FRMD,939.0,15486.039217071646,28898.42180217429,553.0,0.009886159452529686,285.69440586275533
sICX,12129.0,834857.2044333292,519520.42198970827,482.0,0.32020264704601453,166351.81431556708
$unknown,,,7937.689972985774,409.0,,
GBET,2900.0,8122.976343135543,133685.81351475092,293.0,0.0034052036041524935,455.22741400448797
BALN,16428.0,264398.9029916989,65596.8445682428,202.0,0.08663460280591394,5682.956574490988
CROWN,1246.0,12311.069698136347,60508.29772804799,154.0,0.003710305635825091,224.504278074559
FIN,2268.0,11009.507457094036,45732.453141196704,128.0,0.06893238764998909,3152.4471881139325
CODE,252.0,9.230758911998532,578554.9857781129,122.0,9.394689862176729e-06,5.435344659601439
CFT,19416.0,56987.6899030559,193817.47544358153,107.0,0.003669029890791379,711.1221107602247
USDS,5448.0,5546.580515219646,197.2360702751975,60.0,0.8475060429191206,167.15876143985022
IUSDC,5601.0,42060.05657959295,314.266652,59.0,1.04489615253332,328.3760155443278
OMM,13900.0,21836.267971699923,107831.27703857573,46.0,0.003209920980582359,346.12987852911306
BTCB,158.0,16183.014389463455,0.004561053255578355,27.0,37677.26217246679,171.84799929300888
IAM,4064.0,10.932806444417524,966.7565603407169,12.0,0.014624663843897033,14.138489713865143
XCROWN,1246.0,12311.069698136347,6742.535485769241,7.0,0.003710305635825091,25.016867412600284
METX,11418.0,1092.5034044536928,1112852.4857091855,6.0,5.122188586186843e-05,57.002403004092464
ETH,141.0,3409.9259060883783,2.898773199855034,4.0,2013.7141550116467,5837.300624716488
oIUSDC,5601.0,42060.05657959295,4.149585,4.0,1.04489615253332,4.3358854011099766
oUSDS,5448.0,5546.580515219646,1.7826815390825987,4.0,0.8475060429191206,1.5108333769728608
NPT,465.0,0.9785848531153623,0.0,2.0,0.00018811805085448407,0.0
TAP,9234.0,9.851537665225111,13524.825016725468,2.0,0.0004295194657594304,5.809175615673702
oICX,12129.0,834857.2044333292,52.26817701530114,2.0,0.32020264704601453,16.73640863656908
IUSDT,3481.0,21.617033747825772,0.13957,2.0,0.786333554799138,0.10974857424331569
finOICX,12129.0,834857.2044333292,52.19738825169885,1.0,0.32020264704601453,16.713741887082513
finOMM,13900.0,21836.267971699923,0.015936157160080053,1.0,0.003209920980582359,5.115380521799875e-05
ICX,,,,,0.2612,
