IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,1019745.4109858755,1679.0,0.320060209793379,326379.93017597485
METX,530943.454486273,1518.0,0.000133110946619964,70.67438582834157
FRMD,105468.72414868016,1515.0,0.02389445206376943,2520.1173733975597
bnUSD,350460.8784093083,1513.0,0.9798113610560281,343385.55027111556
GBET,900721.4926287242,1466.0,0.024189217136126383,21787.74776437207
BALN,442195.808284021,563.0,0.18597401834885005,82236.9313635971
CROWN,4562349.125042726,536.0,,
$unknown,73036.96208449683,501.0,,
OMM,972376.7884322904,433.0,0.021037691694362586,20456.56308579296
FIN,22983.270137166262,325.0,0.3075833301840103,7069.270767308314
IUSDC,51607.064815,167.0,0.9832924144568104,50744.83536497045
USDS,4539.028028411444,126.0,0.9875318748847262,4482.4348590514755
VOID,45570.0,105.0,,
XCROWN,1312285.58,100.0,,
CFT,3596453.2327624136,98.0,0.006520664927845487,23451.266459510392
NPT,494.32499999999993,25.0,,
oIUSDC,4463.187524,19.0,0.9832924144568104,4388.618436647474
obnUSD,2473.5704632587585,17.0,0.9798113610560281,2423.6324422735543
oOMM,184242.01000000004,16.0,0.021037691694362586,3876.026603529669
IAM,2405.4361856193154,14.0,0.020385024473999994,49.034875514494935
oICX,53998.591661390325,10.0,0.320060209793379,17282.800575691595
dbnUSD,2190.20276610544,8.0,0.9798113610560281,2145.9855532464485
oUSDS,32.009461454488175,8.0,0.9875318748847262,31.61036348420108
UP,0.2155849735862524,8.0,0.8461973033475773,0.18242742329094544
TAP,41952.79955225038,7.0,0.0009981449572768314,41.874975316724424
IDOGE,110580345.30215928,7.0,,
CLAW,304092.5289303224,5.0,,
dUSDS,13.607504073207563,2.0,0.9875318748847262,13.437844009916212
dIUSDC,334.633993,2.0,0.9832924144568104,329.04306693629337
dICX,3.7938385516216804,2.0,0.320060209793379,1.2142567627542442
finICX,578.5727380789887,1.0,0.320060209793379,185.17811193029084
finIUSDC,2.846548,1.0,0.3075833301840103,0.8755507133686341
finOICX,53551.30507553153,1.0,0.320060209793379,17139.641937183864
CHIU,520690.0,1.0,,
FinICX,426.9021078097939,1.0,0.3075833301840103,131.3079719827098
ICX,,,0.284834685,
