IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,1018265.1107453081,1326.0,0.2263175215147769,230451.23610884795
FRMD,27837.115921228302,1264.0,0.013843758329727535,385.3703054100953
bnUSD,245432.9879550423,1031.0,1.0067914980581805,247099.8456161524
GBET,261696.2764183152,619.0,0.005401697612401878,1413.604151503275
CFT,4544748.975454369,475.0,0.00528579720677153,24022.62143993447
BALN,130445.22998632751,258.0,0.13273378840925254,17314.48955600148
OMM,2344042.1760415933,244.0,0.007060258591584378,16549.5439124338
$unknown,1649.1466871907796,185.0,,
CODE,699678.75146299,152.0,,
FIN,38417.46060735851,124.0,0.07596108122514919,2918.231845659529
IUSDC,37693.362,112.0,1.0092212034670858,38040.94016036052
USDS,31994.988488308663,84.0,1.00001438619081,31995.448774318018
CROWN,140813.99417208292,61.0,,
oICX,93283.50310886704,38.0,0.2263175215147769,21111.691221814774
obnUSD,36960.698681640904,36.0,1.0067914980581805,37211.71719496626
ETH,6.678860900681116,33.0,409.51578062808005,2735.098935448789
BTCB,0.031207045065273244,24.0,,
oUSDS,12553.168733919902,15.0,1.00001438619081,12553.349326200578
oIUSDC,10600.37743,15.0,1.0092212034670858,10698.125667109935
VOID,4206.287417481826,11.0,,
oOMM,1686.9499383234383,11.0,0.007060258591584378,11.910302795620792
UP,2.1274722942431206,10.0,0.5808104360382401,1.235658110878622
TAP,7184.903987805537,8.0,0.0006851038233895204,4.922405192732185
CLAW,300150.3558383007,8.0,,
dIUSDC,10928.745647,8.0,1.0092212034670858,11029.521834251014
IUSDT,261.673224,7.0,1.0243820117084361,268.05334361135226
METX,339699.7603170507,6.0,7.2913735388396e-05,24.768778435258977
dICX,1387.0274545322607,5.0,0.2263175215147769,313.90861578269113
XCROWN,3100.1746174387354,5.0,,
oBALN,3796.7296688538804,4.0,0.13273378840925254,503.95431251278245
dUSDS,7504.156641767017,4.0,1.00001438619081,7504.264597996334
FinICX,2227.616114277711,4.0,0.07596108122514919,169.2121285951004
finICX,682.3197367452653,3.0,0.2263175215147769,154.42091170080352
LDX,1.0,3.0,,
uTAP,176.74851907581353,2.0,0.0006851038233895204,0.12109108619727542
dOMM,1064.3391485290467,2.0,0.007060258591584378,7.514509617761803
uMETX,526.4608097314313,1.0,7.2913735388396e-05,0.03838622417311827
finOICX,25.9017964016808,1.0,0.2263175215147769,5.862030364408766
uUP,1.7578152640387725,1.0,0.5808104360382401,1.0209574499810337
ICX,,,0.195504,
