IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10070.0,2155863.337861074,198534.7843227198,1118.0,1.0148985852150108,201492.6717250956
BST,460.0,83.58798076904777,146.9324809764973,705.0,1.2048585623021189,177.03285778482595
FRMD,990.0,16822.743853690507,27812.386607018954,651.0,0.009400547032352415,261.4516483812501
sICX,12241.0,1697682.915886405,385522.82118460565,369.0,0.27644021006459935,106574.00967296936
$unknown,,,85025.9025,233.0,,
AVAX,48.0,209789.96561467624,676.2780961066469,132.0,36.59671592509926,24749.557369581933
INJ,26.0,169634.44905537477,1041.085611529641,115.0,25.700295954308476,26756.208330084
CODE,258.0,0.9150175260297,555554.0,97.0,5.267008176613591e-06,2.926107460550387
BALN,16573.0,485013.2915169316,35374.3309929146,77.0,0.21490457938673577,7602.105723119483
GBET,2927.0,3445.9853940652793,5268.0,76.0,0.0010182636064218448,5.364212678630278
BNB,32.0,151365.63034512458,39.61423295686877,71.0,681.4513728442192,26995.173432628937
ETH,174.0,137628.87564712638,0.8843508759536809,56.0,3862.966581803916,3416.2178803980896
CROWN,1297.0,5064.056800669576,140895.40785897046,54.0,0.0011968818912278451,168.63516222356316
FIN,2281.0,4158.085471515524,2484.633823827985,40.0,0.014742157978193346,36.62886434883477
archUSDC,52.0,0.9847615019677581,61725.634784,26.0,0.9428427148648663,58197.565076503786
BTCB,165.0,6910.820973185691,0.013687158170187648,24.0,70284.70561669079,961.9978827207229
CFT,19460.0,36682.924623270366,2492177.3937467746,15.0,0.002344199596545393,5842.161240940738
IUSDC,5615.0,23086.602533121484,80.831489,12.0,0.6447752558486292,52.11814400060066
USDS,5459.0,1377.7588654533643,0.17746645767719682,6.0,0.11633659289399395,0.020645843039131254
OMM,13922.0,14313.783169329094,25033.56741448346,6.0,0.0035275654247478505,88.30754686942629
oIUSDC,5615.0,23086.602533121484,1.117511,4.0,0.6447752558486292,0.7205434409386574
oUSDS,5459.0,1377.7588654533643,0.6383542708475203,4.0,0.11633659289399395,0.07426396092973031
sARCH,137.0,38042.25323327913,10258.89084,4.0,0.09873538569007301,1012.9155438397571
finMICX,12241.0,1697682.915886405,0.00088893041190097,2.0,0.27644021006459935,0.00024573610979871497
XCROWN,1297.0,5064.056800669576,264.4608335572535,1.0,0.0011968818912278451,0.316528382623698
LEND5,,,9358.228929504,1.0,,
sMAAR,137.0,38042.25323327913,23995.4587936,1.0,0.09873538569007301,2369.20087879635
ICX,,,,,0.218,
