IRC Token,Amount,No. of Transactions
IWIN,246753.4302,3998
BALN,769987.2795018378,3714
bnUSD,3536439.7891965974,2819
sICX,4674297.712168065,2699
PGT,3000.0,1973
METX,253759.27853122758,751
UP,14.075676274160541,108
LDX,6100.0,106
TAP,4788770.722546962,82
ACT,2502.0,57
SEED,977.674486,30
HGC,20000.0,5
USDS,30.0,3
EPX,2.6,2
IUSDC,99.9,1
ICXIOU,4000.0,1
IAM,1874.22537092488,1
